i_doc,doc,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19,Topic 20,Topic 21,Topic 22,Topic 23,Topic 24,Topic 25,Topic 26,Topic 27,Topic 28,Topic 29,Topic 30,Topic 31,Topic 32,Topic 33,Topic 34,Topic 35,Topic 36,Topic 37,Topic 38
445,robinhood,0.11683848797250859,0.001718213058419244,0.07216494845360824,0.09106529209621993,0.01718213058419244,0.024054982817869417,0.024054982817869417,0.001718213058419244,0.11683848797250859,0.005154639175257732,0.058419243986254296,0.001718213058419244,0.006872852233676976,0.010309278350515464,0.048109965635738834,0.010309278350515464,0.010309278350515464,0.006872852233676976,0.01718213058419244,0.001718213058419244,0.005154639175257732,0.06529209621993128,0.010309278350515464,0.01718213058419244,0.010309278350515464,0.003436426116838488,0.006872852233676976,0.005154639175257732,0.003436426116838488,0.012027491408934709,0.0,0.054982817869415807,0.02577319587628866,0.0,0.0,0.010309278350515464,0.003436426116838488,0.12371134020618557
446,tsubasareservoirchronicle,0.08075601374570447,0.013745704467353952,0.07731958762886598,0.0429553264604811,0.015463917525773196,0.003436426116838488,0.027491408934707903,0.0429553264604811,0.11512027491408934,0.02577319587628866,0.015463917525773196,0.003436426116838488,0.003436426116838488,0.001718213058419244,0.037800687285223365,0.0,0.001718213058419244,0.027491408934707903,0.020618556701030927,0.0,0.010309278350515464,0.030927835051546393,0.006872852233676976,0.03264604810996564,0.001718213058419244,0.020618556701030927,0.03951890034364261,0.003436426116838488,0.0,0.010309278350515464,0.005154639175257732,0.048109965635738834,0.018900343642611683,0.07216494845360824,0.0429553264604811,0.0,0.044673539518900345,0.054982817869415807
447,pushingdaisies,0.0774526678141136,0.0,0.06368330464716007,0.10499139414802065,0.027538726333907058,0.03098106712564544,0.0378657487091222,0.01549053356282272,0.03442340791738382,0.0,0.08433734939759036,0.0017211703958691911,0.0,0.0017211703958691911,0.01721170395869191,0.0017211703958691911,0.08261617900172118,0.0,0.01721170395869191,0.01549053356282272,0.0051635111876075735,0.06196213425129088,0.01549053356282272,0.04130808950086059,0.055077452667814115,0.0017211703958691911,0.008605851979345954,0.04819277108433735,0.008605851979345954,0.01721170395869191,0.0,0.025817555938037865,0.0189328743545611,0.0017211703958691911,0.0034423407917383822,0.010327022375215147,0.0017211703958691911,0.060240963855421686
448,dragonsridersofberk,0.055267702936096716,0.0069084628670120895,0.03454231433506045,0.12780656303972365,0.03454231433506045,0.0034542314335060447,0.02072538860103627,0.0069084628670120895,0.05181347150259067,0.010362694300518135,0.044905008635578586,0.010362694300518135,0.0017271157167530224,0.0051813471502590676,0.05872193436960276,0.0069084628670120895,0.008635578583765112,0.0051813471502590676,0.06044905008635579,0.017271157167530225,0.010362694300518135,0.08635578583765112,0.0051813471502590676,0.008635578583765112,0.02072538860103627,0.017271157167530225,0.018998272884283247,0.0051813471502590676,0.0069084628670120895,0.0017271157167530224,0.0,0.09326424870466321,0.02936096718480138,0.0051813471502590676,0.013816925734024179,0.008635578583765112,0.008635578583765112,0.08808290155440414
449,swatkats,0.024179620034542316,0.0,0.012089810017271158,0.10880829015544041,0.018998272884283247,0.0017271157167530224,0.02936096718480138,0.010362694300518135,0.0535405872193437,0.03281519861830743,0.025906735751295335,0.05008635578583765,0.012089810017271158,0.039723661485319514,0.037996545768566495,0.012089810017271158,0.015544041450777202,0.0017271157167530224,0.12607944732297063,0.0017271157167530224,0.0034542314335060447,0.07253886010362694,0.0017271157167530224,0.0,0.0069084628670120895,0.025906735751295335,0.013816925734024179,0.0,0.0,0.0,0.024179620034542316,0.08635578583765112,0.024179620034542316,0.0017271157167530224,0.024179620034542316,0.039723661485319514,0.0017271157167530224,0.05872193436960276
450,amphibia,0.02422145328719723,0.0,0.04325259515570934,0.17474048442906576,0.020761245674740483,0.01384083044982699,0.02249134948096886,0.015570934256055362,0.04671280276816609,0.029411764705882353,0.0726643598615917,0.039792387543252594,0.012110726643598616,0.010380622837370242,0.039792387543252594,0.0,0.006920415224913495,0.010380622837370242,0.05363321799307959,0.01384083044982699,0.0017301038062283738,0.05363321799307959,0.020761245674740483,0.00865051903114187,0.031141868512110725,0.0034602076124567475,0.039792387543252594,0.0017301038062283738,0.025951557093425604,0.0034602076124567475,0.005190311418685121,0.03460207612456748,0.01384083044982699,0.0034602076124567475,0.02768166089965398,0.005190311418685121,0.010380622837370242,0.058823529411764705
451,orphanblack,0.16089965397923875,0.0,0.04152249134948097,0.04844290657439446,0.025951557093425604,0.04152249134948097,0.02422145328719723,0.0017301038062283738,0.05709342560553633,0.0034602076124567475,0.05709342560553633,0.0,0.00865051903114187,0.00865051903114187,0.04671280276816609,0.005190311418685121,0.05709342560553633,0.006920415224913495,0.0034602076124567475,0.005190311418685121,0.010380622837370242,0.06228373702422145,0.00865051903114187,0.00865051903114187,0.012110726643598616,0.0017301038062283738,0.005190311418685121,0.029411764705882353,0.0,0.01903114186851211,0.0,0.06920415224913495,0.01730103806228374,0.0017301038062283738,0.0,0.01384083044982699,0.0034602076124567475,0.13321799307958476
452,horriblehistories,0.02772963604852686,0.0017331022530329288,0.02079722703639515,0.2218370883882149,0.08838821490467938,0.01386481802426343,0.03119584055459272,0.005199306759098787,0.01733102253032929,0.005199306759098787,0.07625649913344887,0.0415944540727903,0.0034662045060658577,0.0034662045060658577,0.012131715771230503,0.0017331022530329288,0.008665511265164644,0.0,0.02772963604852686,0.022530329289428077,0.0034662045060658577,0.13344887348353554,0.005199306759098787,0.0017331022530329288,0.05025996533795494,0.0017331022530329288,0.010398613518197574,0.01386481802426343,0.05025996533795494,0.005199306759098787,0.0,0.022530329289428077,0.0034662045060658577,0.0,0.0017331022530329288,0.0034662045060658577,0.0,0.06239168110918544
453,magicknightrayearth,0.06086956521739131,0.0,0.04695652173913043,0.034782608695652174,0.017391304347826087,0.0017391304347826088,0.01391304347826087,0.022608695652173914,0.11652173913043479,0.01565217391304348,0.01391304347826087,0.0017391304347826088,0.0052173913043478265,0.006956521739130435,0.006956521739130435,0.0034782608695652175,0.0,0.0052173913043478265,0.019130434782608695,0.0017391304347826088,0.01391304347826087,0.02782608695652174,0.01391304347826087,0.022608695652173914,0.0017391304347826088,0.06608695652173913,0.06956521739130435,0.0,0.0,0.008695652173913044,0.019130434782608695,0.036521739130434785,0.020869565217391306,0.08869565217391304,0.08347826086956522,0.0,0.06086956521739131,0.07130434782608695
454,csimiami,0.12369337979094076,0.0,0.01916376306620209,0.07142857142857142,0.02613240418118467,0.04529616724738676,0.0313588850174216,0.0,0.036585365853658534,0.0,0.0975609756097561,0.0017421602787456446,0.006968641114982578,0.0,0.020905923344947737,0.0,0.20034843205574912,0.0017421602787456446,0.006968641114982578,0.003484320557491289,0.0017421602787456446,0.04529616724738676,0.0017421602787456446,0.008710801393728223,0.03832752613240418,0.0,0.006968641114982578,0.04355400696864112,0.0017421602787456446,0.0156794425087108,0.0017421602787456446,0.0313588850174216,0.006968641114982578,0.0,0.0,0.01916376306620209,0.0,0.08362369337979095
455,thesmurfs,0.027874564459930314,0.005226480836236934,0.027874564459930314,0.2787456445993031,0.05400696864111498,0.006968641114982578,0.01916376306620209,0.020905923344947737,0.03832752613240418,0.03832752613240418,0.03484320557491289,0.05400696864111498,0.008710801393728223,0.010452961672473868,0.033101045296167246,0.0017421602787456446,0.0017421602787456446,0.005226480836236934,0.0975609756097561,0.027874564459930314,0.003484320557491289,0.0017421602787456446,0.012195121951219513,0.003484320557491289,0.06794425087108014,0.005226480836236934,0.029616724738675958,0.0017421602787456446,0.029616724738675958,0.0017421602787456446,0.003484320557491289,0.0017421602787456446,0.0,0.003484320557491289,0.033101045296167246,0.006968641114982578,0.0,0.0017421602787456446
456,liloandstitchtheseries,0.008710801393728223,0.0017421602787456446,0.02613240418118467,0.14634146341463414,0.06445993031358885,0.0017421602787456446,0.020905923344947737,0.012195121951219513,0.027874564459930314,0.024390243902439025,0.036585365853658534,0.050522648083623695,0.010452961672473868,0.010452961672473868,0.01916376306620209,0.0,0.005226480836236934,0.0,0.10801393728222997,0.020905923344947737,0.005226480836236934,0.10278745644599303,0.005226480836236934,0.008710801393728223,0.05400696864111498,0.0156794425087108,0.029616724738675958,0.005226480836236934,0.036585365853658534,0.003484320557491289,0.008710801393728223,0.033101045296167246,0.0156794425087108,0.003484320557491289,0.012195121951219513,0.008710801393728223,0.0017421602787456446,0.05400696864111498
457,wonderwoman1975,0.050699300699300696,0.0,0.027972027972027972,0.10664335664335664,0.012237762237762238,0.008741258741258742,0.024475524475524476,0.017482517482517484,0.10839160839160839,0.027972027972027972,0.0472027972027972,0.0017482517482517483,0.015734265734265736,0.0472027972027972,0.0472027972027972,0.005244755244755245,0.026223776223776224,0.015734265734265736,0.05944055944055944,0.0,0.006993006993006993,0.06118881118881119,0.005244755244755245,0.013986013986013986,0.005244755244755245,0.015734265734265736,0.0034965034965034965,0.005244755244755245,0.0,0.0017482517482517483,0.005244755244755245,0.07867132867132867,0.017482517482517484,0.0,0.017482517482517484,0.033216783216783216,0.019230769230769232,0.05944055944055944
458,kamenriderbuild,0.05419580419580419,0.0017482517482517483,0.026223776223776224,0.05244755244755245,0.027972027972027972,0.005244755244755245,0.03146853146853147,0.013986013986013986,0.14335664335664336,0.017482517482517484,0.017482517482517484,0.0,0.0017482517482517483,0.019230769230769232,0.057692307692307696,0.0034965034965034965,0.0017482517482517483,0.02097902097902098,0.05944055944055944,0.0017482517482517483,0.0034965034965034965,0.03146853146853147,0.0034965034965034965,0.0,0.005244755244755245,0.1486013986013986,0.008741258741258742,0.0,0.0,0.0,0.03146853146853147,0.06993006993006994,0.02097902097902098,0.017482517482517484,0.024475524475524476,0.006993006993006993,0.02097902097902098,0.04895104895104895
459,theitcrowd,0.017482517482517484,0.0017482517482517483,0.019230769230769232,0.13286713286713286,0.07342657342657342,0.024475524475524476,0.02972027972027972,0.005244755244755245,0.01048951048951049,0.0017482517482517483,0.08391608391608392,0.0,0.0,0.0017482517482517483,0.013986013986013986,0.0,0.02097902097902098,0.0,0.0034965034965034965,0.015734265734265736,0.0,0.13986013986013987,0.013986013986013986,0.008741258741258742,0.10839160839160839,0.0,0.005244755244755245,0.1048951048951049,0.022727272727272728,0.03146853146853147,0.0,0.012237762237762238,0.0034965034965034965,0.005244755244755245,0.0017482517482517483,0.006993006993006993,0.0,0.07867132867132867
460,ultimatespiderman2012,0.014010507880910683,0.0,0.0297723292469352,0.04903677758318739,0.04553415061295972,0.0035026269702276708,0.043782837127845885,0.017513134851138354,0.06304728546409807,0.008756567425569177,0.03327495621716287,0.0017513134851138354,0.0017513134851138354,0.07180385288966724,0.03852889667250438,0.0035026269702276708,0.005253940455341506,0.0,0.0647985989492119,0.02626970227670753,0.0,0.11558669001751314,0.0070052539404553416,0.005253940455341506,0.01926444833625219,0.0297723292469352,0.021015761821366025,0.0035026269702276708,0.0017513134851138354,0.0,0.005253940455341506,0.11033274956217162,0.02626970227670753,0.0017513134851138354,0.008756567425569177,0.01576182136602452,0.0,0.10683012259194395
461,poirot,0.11208406304728546,0.0,0.03852889667250438,0.08056042031523643,0.03327495621716287,0.01926444833625219,0.0297723292469352,0.0017513134851138354,0.047285464098073555,0.0,0.07180385288966724,0.0017513134851138354,0.0,0.03327495621716287,0.024518388791593695,0.0035026269702276708,0.08756567425569177,0.0035026269702276708,0.008756567425569177,0.0035026269702276708,0.0017513134851138354,0.07005253940455342,0.0035026269702276708,0.012259194395796848,0.03152364273204904,0.0,0.0070052539404553416,0.014010507880910683,0.0,0.010507880910683012,0.0017513134851138354,0.07005253940455342,0.03502626970227671,0.0035026269702276708,0.005253940455341506,0.0297723292469352,0.0,0.10332749562171628
462,shakugannoshana,0.05779334500875657,0.005253940455341506,0.040280210157618214,0.0297723292469352,0.02276707530647986,0.0,0.021015761821366025,0.04553415061295972,0.1436077057793345,0.008756567425569177,0.024518388791593695,0.0,0.0017513134851138354,0.005253940455341506,0.012259194395796848,0.005253940455341506,0.0035026269702276708,0.014010507880910683,0.024518388791593695,0.0017513134851138354,0.0035026269702276708,0.04553415061295972,0.010507880910683012,0.04203152364273205,0.0,0.03152364273204904,0.03502626970227671,0.005253940455341506,0.0,0.0070052539404553416,0.005253940455341506,0.08231173380035026,0.02626970227670753,0.07180385288966724,0.04553415061295972,0.0017513134851138354,0.03327495621716287,0.08581436077057793
463,majisukagakuen,0.08596491228070176,0.0,0.06315789473684211,0.07017543859649122,0.02631578947368421,0.0035087719298245615,0.02631578947368421,0.0035087719298245615,0.09473684210526316,0.0017543859649122807,0.02982456140350877,0.0,0.0017543859649122807,0.0,0.03508771929824561,0.012280701754385965,0.01929824561403509,0.005263157894736842,0.015789473684210527,0.0,0.0017543859649122807,0.08596491228070176,0.031578947368421054,0.02280701754385965,0.012280701754385965,0.012280701754385965,0.010526315789473684,0.012280701754385965,0.0,0.005263157894736842,0.0,0.0912280701754386,0.031578947368421054,0.03333333333333333,0.0,0.0017543859649122807,0.02982456140350877,0.12280701754385964
464,thetwilightzone1985,0.08947368421052632,0.015789473684210527,0.03508771929824561,0.24385964912280703,0.01929824561403509,0.01929824561403509,0.015789473684210527,0.056140350877192984,0.03333333333333333,0.05789473684210526,0.04912280701754386,0.005263157894736842,0.03859649122807018,0.015789473684210527,0.01929824561403509,0.0035087719298245615,0.03859649122807018,0.04912280701754386,0.04736842105263158,0.0035087719298245615,0.0035087719298245615,0.0,0.008771929824561403,0.008771929824561403,0.02280701754385965,0.0035087719298245615,0.010526315789473684,0.02280701754385965,0.0035087719298245615,0.005263157894736842,0.0017543859649122807,0.0035087719298245615,0.005263157894736842,0.0017543859649122807,0.028070175438596492,0.014035087719298246,0.0,0.0
465,ncislosangeles,0.12302284710017575,0.0,0.026362038664323375,0.0492091388400703,0.026362038664323375,0.05272407732864675,0.0421792618629174,0.0,0.03690685413005272,0.0035149384885764497,0.0984182776801406,0.0,0.0035149384885764497,0.0035149384885764497,0.0351493848857645,0.01054481546572935,0.1265377855887522,0.0,0.0035149384885764497,0.0,0.0017574692442882249,0.05272407732864675,0.005272407732864675,0.012302284710017574,0.028119507908611598,0.0,0.0035149384885764497,0.0351493848857645,0.0017574692442882249,0.008787346221441126,0.0017574692442882249,0.040421792618629174,0.01054481546572935,0.0017574692442882249,0.0,0.04745166959578207,0.0017574692442882249,0.1054481546572935
