i_doc,doc,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13
2880,metalocalypse,0.15146579804560262,0.057003257328990226,0.23778501628664495,0.12866449511400652,0.10749185667752444,0.035830618892508145,0.02768729641693811,0.1758957654723127,0.0016286644951140066,0.050488599348534204,0.014657980456026058,0.008143322475570033,0.003257328990228013
2881,meteorandthemightymonstertrucks,0.0,0.0,0.0,0.42857142857142855,0.14285714285714285,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.2857142857142857,0.0
2882,miaandme,0.04918032786885246,0.08196721311475409,0.18032786885245902,0.08196721311475409,0.29508196721311475,0.01639344262295082,0.06557377049180328,0.04918032786885246,0.03278688524590164,0.08196721311475409,0.03278688524590164,0.03278688524590164,0.0
2883,michaeljacksonshalloween,0.0,0.1,0.25,0.15,0.1,0.0,0.05,0.1,0.05,0.05,0.05,0.1,0.0
2884,michelvaillant,0.11538461538461539,0.15384615384615385,0.19230769230769232,0.11538461538461539,0.19230769230769232,0.038461538461538464,0.038461538461538464,0.07692307692307693,0.0,0.0,0.0,0.038461538461538464,0.038461538461538464
2885,mickeyandtheroadsterracers,0.053763440860215055,0.07526881720430108,0.1827956989247312,0.1935483870967742,0.08602150537634409,0.010752688172043012,0.0,0.16129032258064516,0.010752688172043012,0.06451612903225806,0.06451612903225806,0.0967741935483871,0.0
2886,mickeymouse2013,0.0891089108910891,0.09405940594059406,0.21782178217821782,0.13366336633663367,0.1188118811881188,0.0297029702970297,0.009900990099009901,0.13861386138613863,0.01485148514851485,0.04455445544554455,0.024752475247524754,0.08415841584158416,0.0
2887,mickeymouseclubhouse,0.050724637681159424,0.057971014492753624,0.18115942028985507,0.2608695652173913,0.07971014492753623,0.007246376811594203,0.036231884057971016,0.11594202898550725,0.036231884057971016,0.050724637681159424,0.028985507246376812,0.09420289855072464,0.0
2888,mickeymousefunhouse,0.041666666666666664,0.0,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.0,0.0,0.041666666666666664,0.041666666666666664,0.125,0.041666666666666664,0.2916666666666667,0.0
2889,micronauts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2890,middleschoolmoguls,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0
2891,middlemostpost,0.0641025641025641,0.08974358974358974,0.19230769230769232,0.2564102564102564,0.038461538461538464,0.0,0.02564102564102564,0.16666666666666666,0.038461538461538464,0.05128205128205128,0.01282051282051282,0.0641025641025641,0.0
2892,mightyduckstheanimatedseries,0.14948453608247422,0.07216494845360824,0.14948453608247422,0.10824742268041238,0.26288659793814434,0.03608247422680412,0.06701030927835051,0.05154639175257732,0.010309278350515464,0.015463917525773196,0.02577319587628866,0.04639175257731959,0.005154639175257732
2893,mightyexpress,0.0,0.0,0.0,0.3333333333333333,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.3333333333333333,0.16666666666666666
2894,mightymagiswords,0.06363636363636363,0.08636363636363636,0.20454545454545456,0.1590909090909091,0.20454545454545456,0.004545454545454545,0.07272727272727272,0.1,0.022727272727272728,0.03636363636363636,0.01818181818181818,0.022727272727272728,0.004545454545454545
2895,mightymax,0.17142857142857143,0.06785714285714285,0.15,0.08928571428571429,0.275,0.03571428571428571,0.08571428571428572,0.060714285714285714,0.007142857142857143,0.02142857142857143,0.02142857142857143,0.014285714285714285,0.0
2896,mightymightor,0.05263157894736842,0.05263157894736842,0.10526315789473684,0.21052631578947367,0.2894736842105263,0.0,0.10526315789473684,0.02631578947368421,0.05263157894736842,0.02631578947368421,0.05263157894736842,0.02631578947368421,0.0
2897,mightymouse,0.12075471698113208,0.06415094339622641,0.18490566037735848,0.18490566037735848,0.13962264150943396,0.018867924528301886,0.026415094339622643,0.12830188679245283,0.011320754716981131,0.04150943396226415,0.022641509433962263,0.052830188679245285,0.0037735849056603774
2898,mightyorbots,0.125,0.09375,0.0625,0.20833333333333334,0.14583333333333334,0.020833333333333332,0.14583333333333334,0.07291666666666667,0.0625,0.0,0.03125,0.03125,0.0
2899,mikeluandog,0.06091370558375635,0.09137055837563451,0.19289340101522842,0.19796954314720813,0.09644670050761421,0.015228426395939087,0.02030456852791878,0.14720812182741116,0.005076142131979695,0.07106598984771574,0.025380710659898477,0.07614213197969544,0.0
2900,miketheknight,0.03571428571428571,0.0,0.10714285714285714,0.17857142857142858,0.21428571428571427,0.03571428571428571,0.0,0.21428571428571427,0.03571428571428571,0.0,0.03571428571428571,0.10714285714285714,0.03571428571428571
2901,miketysonmysteries,0.15789473684210525,0.06766917293233082,0.2631578947368421,0.13533834586466165,0.06766917293233082,0.007518796992481203,0.015037593984962405,0.20300751879699247,0.0,0.045112781954887216,0.007518796992481203,0.03007518796992481,0.0
2902,milesfromtomorrowland,0.09448818897637795,0.047244094488188976,0.2204724409448819,0.1732283464566929,0.14960629921259844,0.023622047244094488,0.11023622047244094,0.11023622047244094,0.007874015748031496,0.007874015748031496,0.015748031496062992,0.03937007874015748,0.0
2903,milo,0.09090909090909091,0.015151515151515152,0.2878787878787879,0.25757575757575757,0.030303030303030304,0.015151515151515152,0.0,0.13636363636363635,0.0,0.10606060606060606,0.030303030303030304,0.030303030303030304,0.0
2904,milomurphyslaw,0.15035799522673032,0.06682577565632458,0.23627684964200477,0.15274463007159905,0.12410501193317422,0.016706443914081145,0.031026252983293555,0.1288782816229117,0.00477326968973747,0.03818615751789976,0.021479713603818614,0.026252983293556086,0.002386634844868735
2905,miltonthemonster,0.11764705882352941,0.058823529411764705,0.20588235294117646,0.11764705882352941,0.17647058823529413,0.0,0.058823529411764705,0.029411764705882353,0.0,0.029411764705882353,0.058823529411764705,0.14705882352941177,0.0
2906,minininjas,0.14285714285714285,0.2857142857142857,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0,0.07142857142857142,0.07142857142857142,0.0,0.0,0.14285714285714285,0.0
2907,miniwolf,0.10714285714285714,0.03571428571428571,0.25,0.2857142857142857,0.03571428571428571,0.0,0.0,0.17857142857142858,0.0,0.0,0.0,0.07142857142857142,0.03571428571428571
2908,minniesbowtoons,0.07692307692307693,0.0,0.0,0.3076923076923077,0.0,0.0,0.0,0.07692307692307693,0.0,0.07692307692307693,0.07692307692307693,0.38461538461538464,0.0
2909,minoriteam,0.18,0.06,0.12,0.12,0.16,0.04,0.02,0.24,0.0,0.0,0.0,0.04,0.02
2910,miomao,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2911,miraroyaldetective,0.10606060606060606,0.045454545454545456,0.22727272727272727,0.25757575757575757,0.015151515151515152,0.045454545454545456,0.015151515151515152,0.13636363636363635,0.015151515151515152,0.030303030303030304,0.030303030303030304,0.06060606060606061,0.015151515151515152
2912,miraculousladybug,0.15046296296296297,0.0798611111111111,0.17824074074074073,0.12152777777777778,0.1909722222222222,0.04050925925925926,0.04861111111111111,0.1087962962962963,0.015046296296296295,0.037037037037037035,0.015046296296296295,0.01273148148148148,0.0011574074074074073
2913,mischiefcity,0.04,0.08,0.2,0.28,0.08,0.0,0.04,0.08,0.0,0.04,0.0,0.12,0.04
2914,missbg,0.034482758620689655,0.034482758620689655,0.2413793103448276,0.3103448275862069,0.06896551724137931,0.034482758620689655,0.034482758620689655,0.06896551724137931,0.0,0.034482758620689655,0.0,0.10344827586206896,0.034482758620689655
2915,missmoon,0.0,0.0,0.2,0.3333333333333333,0.2,0.0,0.0,0.06666666666666667,0.0,0.06666666666666667,0.0,0.06666666666666667,0.06666666666666667
2916,missspiderssunnypatchfriends,0.06306306306306306,0.05405405405405406,0.23423423423423423,0.23423423423423423,0.05405405405405406,0.02702702702702703,0.009009009009009009,0.10810810810810811,0.018018018018018018,0.06306306306306306,0.018018018018018018,0.10810810810810811,0.009009009009009009
2917,missionhill,0.12048192771084337,0.06626506024096386,0.25301204819277107,0.12650602409638553,0.018072289156626505,0.012048192771084338,0.006024096385542169,0.2469879518072289,0.0,0.10843373493975904,0.012048192771084338,0.024096385542168676,0.006024096385542169
2918,missionmagic,0.06976744186046512,0.023255813953488372,0.11627906976744186,0.18604651162790697,0.16279069767441862,0.0,0.09302325581395349,0.09302325581395349,0.046511627906976744,0.06976744186046512,0.046511627906976744,0.09302325581395349,0.0
2919,mistert,0.10869565217391304,0.043478260869565216,0.21739130434782608,0.13043478260869565,0.08695652173913043,0.06521739130434782,0.0,0.1956521739130435,0.0,0.021739130434782608,0.043478260869565216,0.08695652173913043,0.0
2920,misterjaw,0.0,0.0,0.18181818181818182,0.18181818181818182,0.09090909090909091,0.0,0.0,0.09090909090909091,0.0,0.09090909090909091,0.09090909090909091,0.2727272727272727,0.0
2921,mixels,0.07291666666666667,0.0763888888888889,0.15625,0.1909722222222222,0.20833333333333334,0.017361111111111112,0.06944444444444445,0.1076388888888889,0.027777777777777776,0.03819444444444445,0.003472222222222222,0.027777777777777776,0.003472222222222222
2922,mobydickhannabarbera,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.2,0.3,0.0,0.06666666666666667,0.06666666666666667,0.03333333333333333,0.03333333333333333,0.1,0.0,0.0
2923,moirenart,0.11475409836065574,0.06557377049180328,0.18032786885245902,0.21311475409836064,0.04918032786885246,0.06557377049180328,0.03278688524590164,0.08196721311475409,0.0,0.0,0.08196721311475409,0.09836065573770492,0.01639344262295082
2924,molang,0.0,0.1111111111111111,0.0,0.2222222222222222,0.0,0.0,0.0,0.2222222222222222,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.16666666666666666,0.1111111111111111
2925,molierissimo,0.0,0.0,0.15,0.15,0.25,0.15,0.05,0.1,0.0,0.0,0.0,0.1,0.05
2926,mollyofdenali,0.05405405405405406,0.07207207207207207,0.26126126126126126,0.25225225225225223,0.04504504504504504,0.0,0.009009009009009009,0.16216216216216217,0.018018018018018018,0.05405405405405406,0.018018018018018018,0.04504504504504504,0.009009009009009009
2927,monsuno,0.18045112781954886,0.09774436090225563,0.19548872180451127,0.09022556390977443,0.21052631578947367,0.03759398496240601,0.045112781954887216,0.08270676691729323,0.022556390977443608,0.007518796992481203,0.0,0.03007518796992481,0.0
2928,monathevampire,0.14457831325301204,0.0963855421686747,0.0963855421686747,0.2289156626506024,0.20481927710843373,0.012048192771084338,0.0,0.08433734939759036,0.0,0.04819277108433735,0.04819277108433735,0.024096385542168676,0.012048192771084338
2929,monchhichitribe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2930,monchhichis,0.04,0.08,0.12,0.28,0.08,0.04,0.04,0.12,0.04,0.0,0.04,0.12,0.0
2931,mongowrestlingalliance,0.1111111111111111,0.1111111111111111,0.18518518518518517,0.1111111111111111,0.14814814814814814,0.037037037037037035,0.037037037037037035,0.14814814814814814,0.0,0.037037037037037035,0.0,0.07407407407407407,0.0
2932,monklittledog,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.2
2933,monkeydust,0.14563106796116504,0.04854368932038835,0.2621359223300971,0.11650485436893204,0.07766990291262135,0.009708737864077669,0.0,0.22330097087378642,0.0,0.05825242718446602,0.009708737864077669,0.038834951456310676,0.009708737864077669
2934,monkeyseemonkeydo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2935,monkiekid,0.125,0.15,0.05,0.1,0.225,0.0,0.05,0.15,0.05,0.025,0.0,0.05,0.025
2936,monsterbusterclub,0.08583690987124463,0.07296137339055794,0.1759656652360515,0.13733905579399142,0.2017167381974249,0.008583690987124463,0.09012875536480687,0.13733905579399142,0.02145922746781116,0.030042918454935622,0.008583690987124463,0.02575107296137339,0.004291845493562232
2937,monsterbymistake,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
2938,monsterfarm,0.021739130434782608,0.06521739130434782,0.10869565217391304,0.21739130434782608,0.30434782608695654,0.021739130434782608,0.043478260869565216,0.08695652173913043,0.0,0.043478260869565216,0.021739130434782608,0.06521739130434782,0.0
2939,monsterforce,0.1038961038961039,0.11688311688311688,0.09090909090909091,0.07792207792207792,0.38961038961038963,0.025974025974025976,0.06493506493506493,0.025974025974025976,0.0,0.0,0.06493506493506493,0.025974025974025976,0.012987012987012988
2940,monstersatwork,0.12244897959183673,0.061224489795918366,0.32653061224489793,0.09183673469387756,0.10204081632653061,0.01020408163265306,0.0,0.16326530612244897,0.0,0.07142857142857142,0.0,0.05102040816326531,0.0
2941,monstersvsaliens2013,0.10160427807486631,0.058823529411764705,0.22994652406417113,0.15508021390374332,0.13903743315508021,0.026737967914438502,0.06951871657754011,0.15508021390374332,0.0053475935828877,0.03208556149732621,0.0106951871657754,0.016042780748663103,0.0
2942,moonbeamcity,0.16216216216216217,0.08108108108108109,0.2905405405405405,0.14189189189189189,0.08783783783783784,0.013513513513513514,0.013513513513513514,0.1554054054054054,0.006756756756756757,0.02702702702702703,0.0,0.013513513513513514,0.006756756756756757
2943,moondreamers,0.1076923076923077,0.06153846153846154,0.15384615384615385,0.12307692307692308,0.23076923076923078,0.03076923076923077,0.06153846153846154,0.09230769230769231,0.03076923076923077,0.0,0.03076923076923077,0.07692307692307693,0.0
2944,moralorel,0.16172506738544473,0.05121293800539083,0.3261455525606469,0.12668463611859837,0.07547169811320754,0.005390835579514825,0.0026954177897574125,0.16442048517520216,0.0,0.05121293800539083,0.02425876010781671,0.008086253369272238,0.0026954177897574125
2945,mortalkombatdefendersoftherealm,0.1834862385321101,0.12844036697247707,0.14678899082568808,0.09174311926605505,0.2018348623853211,0.009174311926605505,0.027522935779816515,0.10091743119266056,0.01834862385321101,0.027522935779816515,0.027522935779816515,0.03669724770642202,0.0
2946,motherup,0.02702702702702703,0.05405405405405406,0.2972972972972973,0.21621621621621623,0.10810810810810811,0.0,0.02702702702702703,0.13513513513513514,0.0,0.05405405405405406,0.0,0.05405405405405406,0.02702702702702703
2947,motorcity,0.11842105263157894,0.07456140350877193,0.19298245614035087,0.15789473684210525,0.16666666666666666,0.04824561403508772,0.07456140350877193,0.09210526315789473,0.013157894736842105,0.013157894736842105,0.021929824561403508,0.021929824561403508,0.0043859649122807015
2948,motownmagic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.4,0.2
2949,mouk,0.0,0.0,0.0,0.08333333333333333,0.08333333333333333,0.0,0.0,0.08333333333333333,0.0,0.0,0.16666666666666666,0.5,0.08333333333333333
2950,mouseandmole,0.0,0.07692307692307693,0.07692307692307693,0.5384615384615384,0.07692307692307693,0.0,0.0,0.07692307692307693,0.0,0.07692307692307693,0.0,0.07692307692307693,0.0
2951,movillemysteries,0.09195402298850575,0.034482758620689655,0.13218390804597702,0.1781609195402299,0.26436781609195403,0.017241379310344827,0.034482758620689655,0.13793103448275862,0.005747126436781609,0.04597701149425287,0.034482758620689655,0.017241379310344827,0.005747126436781609
2952,mrbenn,0.06060606060606061,0.09090909090909091,0.12121212121212122,0.15151515151515152,0.12121212121212122,0.030303030303030304,0.0,0.06060606060606061,0.030303030303030304,0.030303030303030304,0.15151515151515152,0.12121212121212122,0.030303030303030304
2953,mrbogus,0.07614213197969544,0.07614213197969544,0.17258883248730963,0.2131979695431472,0.15736040609137056,0.030456852791878174,0.02030456852791878,0.08629441624365482,0.01015228426395939,0.04060913705583756,0.025380710659898477,0.09137055837563451,0.0
2954,mrmagoo2019,0.18604651162790697,0.06976744186046512,0.3953488372093023,0.11627906976744186,0.046511627906976744,0.023255813953488372,0.0,0.046511627906976744,0.0,0.023255813953488372,0.0,0.09302325581395349,0.0
2955,mrmagooschristmascarol,0.10526315789473684,0.10526315789473684,0.21052631578947367,0.2631578947368421,0.05263157894736842,0.0,0.0,0.15789473684210525,0.0,0.02631578947368421,0.02631578947368421,0.05263157894736842,0.0
2956,mrmenandlittlemiss,0.15,0.1,0.2,0.3,0.0,0.05,0.0,0.1,0.0,0.05,0.0,0.05,0.0
2957,mrpickles,0.26143790849673204,0.0718954248366013,0.23529411764705882,0.09803921568627451,0.0915032679738562,0.026143790849673203,0.0196078431372549,0.1503267973856209,0.006535947712418301,0.013071895424836602,0.013071895424836602,0.013071895424836602,0.0
2958,mrsmungersclass,0.09375,0.03125,0.40625,0.34375,0.0,0.0,0.0,0.03125,0.0,0.0,0.0,0.09375,0.0
2959,muchalucha,0.09740259740259741,0.05194805194805195,0.16233766233766234,0.14935064935064934,0.16883116883116883,0.025974025974025976,0.05844155844155844,0.16883116883116883,0.006493506493506494,0.032467532467532464,0.012987012987012988,0.05194805194805195,0.012987012987012988
2960,mummiesalive,0.1232876712328767,0.08904109589041095,0.1643835616438356,0.08904109589041095,0.2876712328767123,0.0136986301369863,0.0547945205479452,0.0821917808219178,0.0273972602739726,0.00684931506849315,0.03424657534246575,0.02054794520547945,0.00684931506849315
2961,mummynanny,0.0,0.09090909090909091,0.20454545454545456,0.2727272727272727,0.1590909090909091,0.045454545454545456,0.0,0.13636363636363635,0.0,0.045454545454545456,0.022727272727272728,0.022727272727272728,0.0
