i_doc,doc,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17
1756,digimonworlddatasquad,0.15625,0.1875,0.03125,0.25,0.0,0.03125,0.0625,0.0,0.0,0.03125,0.0,0.0,0.03125,0.125,0.0,0.09375,0.0
1757,digimonworlddawndusk,0.25742574257425743,0.1782178217821782,0.09900990099009901,0.0891089108910891,0.0,0.07920792079207921,0.06930693069306931,0.009900990099009901,0.009900990099009901,0.0,0.009900990099009901,0.0,0.009900990099009901,0.1188118811881188,0.0,0.06930693069306931,0.0
1758,digimonworldnextorder,0.15333333333333332,0.14666666666666667,0.12666666666666668,0.20666666666666667,0.04666666666666667,0.08,0.06,0.04666666666666667,0.0,0.013333333333333334,0.013333333333333334,0.0,0.02,0.05333333333333334,0.006666666666666667,0.02,0.006666666666666667
1759,digimonworldredigitize,0.14285714285714285,0.16071428571428573,0.08928571428571429,0.16071428571428573,0.017857142857142856,0.08928571428571429,0.08928571428571429,0.10714285714285714,0.0,0.0,0.017857142857142856,0.0,0.017857142857142856,0.05357142857142857,0.017857142857142856,0.0,0.03571428571428571
1760,digitaldevilsaga,0.12149532710280374,0.1233644859813084,0.08785046728971962,0.15514018691588785,0.056074766355140186,0.048598130841121495,0.08598130841121496,0.048598130841121495,0.005607476635514018,0.016822429906542057,0.03364485981308411,0.011214953271028037,0.03177570093457944,0.10467289719626169,0.001869158878504673,0.041121495327102804,0.026168224299065422
1761,diluvion,0.0625,0.25,0.0625,0.0625,0.0,0.1875,0.0,0.125,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.125
1762,dimensionspark,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1763,dinerdash,0.13432835820895522,0.208955223880597,0.16417910447761194,0.07462686567164178,0.1044776119402985,0.05970149253731343,0.014925373134328358,0.014925373134328358,0.07462686567164178,0.0,0.04477611940298507,0.014925373134328358,0.04477611940298507,0.0,0.014925373134328358,0.0,0.029850746268656716
1764,dinksmallwood,0.03076923076923077,0.16923076923076924,0.1076923076923077,0.06153846153846154,0.12307692307692308,0.07692307692307693,0.09230769230769231,0.046153846153846156,0.03076923076923077,0.046153846153846156,0.03076923076923077,0.015384615384615385,0.046153846153846156,0.12307692307692308,0.0,0.0,0.0
1765,dinocrisis,0.09696969696969697,0.1787878787878788,0.048484848484848485,0.1393939393939394,0.030303030303030304,0.06363636363636363,0.08181818181818182,0.11212121212121212,0.01818181818181818,0.0030303030303030303,0.006060606060606061,0.015151515151515152,0.07272727272727272,0.02727272727272727,0.051515151515151514,0.030303030303030304,0.024242424242424242
1766,dinodday,0.041666666666666664,0.09722222222222222,0.027777777777777776,0.1111111111111111,0.013888888888888888,0.041666666666666664,0.16666666666666666,0.19444444444444445,0.0,0.0,0.0,0.09722222222222222,0.041666666666666664,0.0,0.08333333333333333,0.08333333333333333,0.0
1767,dinorun,0.1,0.2375,0.0,0.15,0.025,0.1125,0.0125,0.025,0.1,0.0,0.0,0.025,0.025,0.0,0.125,0.05,0.0125
1768,dinosaur,0.2,0.275,0.05,0.125,0.0,0.05,0.125,0.0,0.025,0.0,0.0,0.0,0.025,0.025,0.05,0.05,0.0
1769,dinosaurgame,0.16666666666666666,0.08333333333333333,0.0,0.08333333333333333,0.0,0.16666666666666666,0.0,0.08333333333333333,0.08333333333333333,0.0,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0
1770,dinosaurking,0.10465116279069768,0.18604651162790697,0.06976744186046512,0.05813953488372093,0.10465116279069768,0.03488372093023256,0.06976744186046512,0.023255813953488372,0.011627906976744186,0.0,0.046511627906976744,0.03488372093023256,0.011627906976744186,0.10465116279069768,0.09302325581395349,0.046511627906976744,0.0
1771,dinosaurplanetrare,0.06779661016949153,0.2711864406779661,0.01694915254237288,0.1694915254237288,0.0,0.03389830508474576,0.1864406779661017,0.1016949152542373,0.03389830508474576,0.0,0.05084745762711865,0.01694915254237288,0.01694915254237288,0.03389830508474576,0.0,0.0,0.0
1772,dinosaursafari,0.0,0.058823529411764705,0.0,0.0,0.0,0.11764705882352941,0.0,0.0,0.11764705882352941,0.0,0.0,0.0,0.11764705882352941,0.0,0.5882352941176471,0.0,0.0
1773,dinscurse,0.10256410256410256,0.15384615384615385,0.1282051282051282,0.10256410256410256,0.0,0.0,0.05128205128205128,0.07692307692307693,0.02564102564102564,0.02564102564102564,0.0,0.0,0.02564102564102564,0.23076923076923078,0.0,0.07692307692307693,0.0
1774,dirgeofcerberus,0.13707165109034267,0.09034267912772585,0.09345794392523364,0.19937694704049844,0.037383177570093455,0.03115264797507788,0.14018691588785046,0.09034267912772585,0.006230529595015576,0.009345794392523364,0.021806853582554516,0.01557632398753894,0.018691588785046728,0.024922118380062305,0.003115264797507788,0.056074766355140186,0.024922118380062305
1775,dirtybomb,0.06896551724137931,0.11330049261083744,0.019704433497536946,0.09359605911330049,0.014778325123152709,0.04926108374384237,0.10344827586206896,0.20689655172413793,0.009852216748768473,0.0049261083743842365,0.0,0.10837438423645321,0.034482758620689655,0.014778325123152709,0.0,0.12807881773399016,0.029556650246305417
1776,dirtyharry,0.26666666666666666,0.3333333333333333,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0,0.06666666666666667,0.13333333333333333,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0
1777,disasterdayofcrisis,0.075,0.275,0.0125,0.1125,0.0375,0.05,0.0875,0.1125,0.0375,0.0,0.0,0.0375,0.0625,0.0375,0.0,0.05,0.0125
1778,disasterreport,0.045454545454545456,0.20454545454545456,0.022727272727272728,0.25,0.06818181818181818,0.09090909090909091,0.11363636363636363,0.06818181818181818,0.022727272727272728,0.0,0.022727272727272728,0.045454545454545456,0.022727272727272728,0.0,0.0,0.022727272727272728,0.0
1779,disccreatures,0.06451612903225806,0.1935483870967742,0.06451612903225806,0.1935483870967742,0.0,0.03225806451612903,0.06451612903225806,0.12903225806451613,0.0,0.03225806451612903,0.0,0.0,0.0967741935483871,0.12903225806451613,0.0,0.0,0.0
1780,discjam,0.13333333333333333,0.2,0.0,0.0,0.0,0.13333333333333333,0.0,0.0,0.2,0.0,0.0,0.0,0.13333333333333333,0.0,0.0,0.13333333333333333,0.06666666666666667
1781,discroom,0.0625,0.25,0.0,0.1875,0.0,0.0,0.0,0.0625,0.125,0.0,0.0,0.0,0.25,0.0,0.0,0.0625,0.0
1782,disciples,0.034722222222222224,0.1527777777777778,0.0763888888888889,0.14583333333333334,0.020833333333333332,0.041666666666666664,0.06944444444444445,0.09722222222222222,0.006944444444444444,0.006944444444444444,0.013888888888888888,0.0,0.027777777777777776,0.16666666666666666,0.0,0.09722222222222222,0.041666666666666664
1783,discoelysium,0.022653721682847898,0.07928802588996764,0.05825242718446602,0.15372168284789645,0.22653721682847897,0.04854368932038835,0.12944983818770225,0.05177993527508091,0.009708737864077669,0.04692556634304207,0.016181229773462782,0.059870550161812294,0.042071197411003236,0.021035598705501618,0.006472491909385114,0.014563106796116505,0.012944983818770227
1784,discovermybody,0.0,0.05,0.0,0.15,0.1,0.0,0.3,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0
1785,discworld,0.034482758620689655,0.1724137931034483,0.1206896551724138,0.1206896551724138,0.1896551724137931,0.0603448275862069,0.11206896551724138,0.017241379310344827,0.0,0.017241379310344827,0.0,0.008620689655172414,0.02586206896551724,0.02586206896551724,0.08620689655172414,0.008620689655172414,0.0
1786,discworldii,0.09302325581395349,0.22093023255813954,0.05813953488372093,0.1744186046511628,0.11627906976744186,0.09302325581395349,0.06976744186046512,0.011627906976744186,0.011627906976744186,0.011627906976744186,0.0,0.046511627906976744,0.023255813953488372,0.011627906976744186,0.046511627906976744,0.011627906976744186,0.0
1787,discworldnoir,0.02097902097902098,0.14685314685314685,0.055944055944055944,0.17482517482517482,0.16783216783216784,0.08391608391608392,0.11888111888111888,0.06993006993006994,0.006993006993006993,0.02097902097902098,0.006993006993006993,0.02097902097902098,0.027972027972027972,0.027972027972027972,0.04195804195804196,0.0,0.006993006993006993
1788,diseviled,0.06666666666666667,0.3333333333333333,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.13333333333333333,0.13333333333333333,0.0,0.06666666666666667,0.0
1789,disgaea2cursedmemories,0.09848484848484848,0.125,0.19318181818181818,0.15151515151515152,0.07575757575757576,0.03787878787878788,0.07954545454545454,0.022727272727272728,0.001893939393939394,0.017045454545454544,0.04734848484848485,0.007575757575757576,0.00946969696969697,0.08901515151515152,0.0,0.03977272727272727,0.003787878787878788
1790,disgaea3absenceofjustice,0.08853118712273642,0.11871227364185111,0.1710261569416499,0.15090543259557343,0.08249496981891348,0.04225352112676056,0.08651911468812877,0.03621730382293763,0.004024144869215292,0.006036217303822937,0.0925553319919517,0.004024144869215292,0.004024144869215292,0.06438631790744467,0.0,0.04627766599597585,0.002012072434607646
1791,disgaea4apromiseunforgotten,0.09448818897637795,0.11811023622047244,0.16535433070866143,0.15551181102362205,0.07874015748031496,0.03346456692913386,0.08267716535433071,0.0531496062992126,0.003937007874015748,0.017716535433070866,0.04330708661417323,0.011811023622047244,0.01968503937007874,0.04921259842519685,0.001968503937007874,0.05708661417322835,0.013779527559055118
1792,disgaea5allianceofvengeance,0.10927152317880795,0.1390728476821192,0.1357615894039735,0.16225165562913907,0.07947019867549669,0.04304635761589404,0.09933774834437085,0.013245033112582781,0.006622516556291391,0.013245033112582781,0.033112582781456956,0.009933774834437087,0.006622516556291391,0.0728476821192053,0.0,0.0695364238410596,0.006622516556291391
1793,disgaea6defianceofdestiny,0.11764705882352941,0.19607843137254902,0.12745098039215685,0.13725490196078433,0.058823529411764705,0.0784313725490196,0.10784313725490197,0.00980392156862745,0.0,0.00980392156862745,0.029411764705882353,0.00980392156862745,0.0196078431372549,0.0784313725490196,0.0,0.0196078431372549,0.0
1794,disgaead2abrighterdarkness,0.06756756756756757,0.14864864864864866,0.16891891891891891,0.22972972972972974,0.06756756756756757,0.02702702702702703,0.0945945945945946,0.02027027027027027,0.006756756756756757,0.033783783783783786,0.02702702702702703,0.006756756756756757,0.006756756756756757,0.05405405405405406,0.0,0.02702702702702703,0.013513513513513514
1795,disgaeahourofdarkness,0.09908536585365854,0.12652439024390244,0.15091463414634146,0.16310975609756098,0.0975609756097561,0.028963414634146343,0.07469512195121951,0.039634146341463415,0.0,0.024390243902439025,0.05030487804878049,0.007621951219512195,0.006097560975609756,0.07469512195121951,0.003048780487804878,0.039634146341463415,0.013719512195121951
1796,disgaearpg,0.21212121212121213,0.12121212121212122,0.12121212121212122,0.21212121212121213,0.0,0.030303030303030304,0.15151515151515152,0.0,0.030303030303030304,0.0,0.030303030303030304,0.030303030303030304,0.0,0.0,0.0,0.06060606060606061,0.0
1797,dishonored,0.04289544235924933,0.0871313672922252,0.058981233243967826,0.1447721179624665,0.10455764075067024,0.05361930294906166,0.1447721179624665,0.13672922252010725,0.004021447721179625,0.03753351206434316,0.020107238605898123,0.040214477211796246,0.058981233243967826,0.036193029490616625,0.0013404825737265416,0.024128686327077747,0.004021447721179625
1798,dishonored2,0.015625,0.128125,0.065625,0.175,0.071875,0.05625,0.171875,0.1125,0.003125,0.025,0.028125,0.021875,0.0625,0.021875,0.003125,0.028125,0.009375
1799,dishonoreddeathoftheoutsider,0.00980392156862745,0.10784313725490197,0.10784313725490197,0.20588235294117646,0.049019607843137254,0.029411764705882353,0.12745098039215685,0.0784313725490196,0.0,0.0392156862745098,0.00980392156862745,0.0196078431372549,0.10784313725490197,0.058823529411764705,0.0196078431372549,0.029411764705882353,0.0
1800,disintegration,0.043478260869565216,0.21739130434782608,0.08695652173913043,0.13043478260869565,0.0,0.043478260869565216,0.13043478260869565,0.17391304347826086,0.0,0.0,0.0,0.0,0.13043478260869565,0.0,0.0,0.0,0.043478260869565216
1801,disneyemojiblitz,0.0625,0.3333333333333333,0.041666666666666664,0.20833333333333334,0.0625,0.10416666666666667,0.020833333333333332,0.0,0.0625,0.0,0.0,0.020833333333333332,0.020833333333333332,0.0,0.020833333333333332,0.020833333333333332,0.020833333333333332
1802,disneyheroesbattlemode,0.15677966101694915,0.2076271186440678,0.07203389830508475,0.11440677966101695,0.0635593220338983,0.06779661016949153,0.038135593220338986,0.0211864406779661,0.025423728813559324,0.0,0.00847457627118644,0.0,0.00847457627118644,0.0423728813559322,0.0,0.16101694915254236,0.012711864406779662
1803,disneyinfinity,0.1695906432748538,0.28654970760233917,0.023391812865497075,0.14035087719298245,0.04678362573099415,0.0935672514619883,0.023391812865497075,0.03508771929824561,0.05847953216374269,0.005847953216374269,0.005847953216374269,0.023391812865497075,0.023391812865497075,0.011695906432748537,0.0,0.04678362573099415,0.005847953216374269
1804,disneymagickingdoms,0.0898876404494382,0.20224719101123595,0.0449438202247191,0.15730337078651685,0.21348314606741572,0.11235955056179775,0.0449438202247191,0.011235955056179775,0.02247191011235955,0.011235955056179775,0.0,0.02247191011235955,0.02247191011235955,0.0,0.0,0.02247191011235955,0.02247191011235955
1805,disneymagicalworld,0.125,0.3046875,0.0859375,0.0859375,0.03125,0.15625,0.015625,0.015625,0.0078125,0.0,0.03125,0.0,0.0234375,0.0234375,0.0,0.0859375,0.0078125
1806,disneymirrorverse,0.14285714285714285,0.2857142857142857,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285,0.0
1807,disneyprincess,0.2222222222222222,0.3333333333333333,0.0,0.16666666666666666,0.0,0.05555555555555555,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.05555555555555555,0.0
1808,disneyprincessenchantedjourney,0.14084507042253522,0.28169014084507044,0.056338028169014086,0.11267605633802817,0.028169014084507043,0.07042253521126761,0.08450704225352113,0.028169014084507043,0.028169014084507043,0.0,0.014084507042253521,0.0,0.028169014084507043,0.07042253521126761,0.0,0.056338028169014086,0.0
1809,disneyprincessmagicaljewels,0.5714285714285714,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1810,disneyprincessmyfairytaleadventure,0.09090909090909091,0.2727272727272727,0.09090909090909091,0.13636363636363635,0.045454545454545456,0.18181818181818182,0.0,0.045454545454545456,0.045454545454545456,0.0,0.0,0.0,0.045454545454545456,0.0,0.0,0.045454545454545456,0.0
1811,disneysorcerersarena,0.07692307692307693,0.25,0.038461538461538464,0.19230769230769232,0.057692307692307696,0.07692307692307693,0.019230769230769232,0.0,0.038461538461538464,0.0,0.0,0.0,0.057692307692307696,0.0,0.0,0.1346153846153846,0.057692307692307696
1812,disneytsumtsum,0.16666666666666666,0.20833333333333334,0.0,0.125,0.0,0.2916666666666667,0.0,0.0,0.08333333333333333,0.0,0.041666666666666664,0.0,0.041666666666666664,0.0,0.0,0.041666666666666664,0.0
1813,disneyuniverse,0.07317073170731707,0.4146341463414634,0.0,0.1951219512195122,0.0,0.07317073170731707,0.04878048780487805,0.024390243902439025,0.024390243902439025,0.0,0.0,0.0,0.04878048780487805,0.0,0.0,0.0975609756097561,0.0
1814,disneyskimpossible3teampossible,0.2222222222222222,0.4444444444444444,0.0,0.2222222222222222,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1815,disneyskimpossiblewhatstheswitch,0.09090909090909091,0.36363636363636365,0.2727272727272727,0.18181818181818182,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1816,disneysmagicalmirrorstarringmickeymouse,0.15384615384615385,0.3076923076923077,0.15384615384615385,0.07692307692307693,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.15384615384615385,0.0,0.0
1817,disneysmagicalquest,0.32673267326732675,0.26732673267326734,0.039603960396039604,0.06930693069306931,0.019801980198019802,0.04950495049504951,0.019801980198019802,0.009900990099009901,0.13861386138613863,0.0,0.0,0.0,0.0,0.039603960396039604,0.009900990099009901,0.009900990099009901,0.0
1818,disneysmathquestwithaladdin,0.08571428571428572,0.17142857142857143,0.11428571428571428,0.22857142857142856,0.0,0.17142857142857143,0.17142857142857143,0.0,0.02857142857142857,0.0,0.0,0.0,0.02857142857142857,0.0,0.0,0.0,0.0
1819,disneyspkoutoftheshadows,0.0,0.46153846153846156,0.0,0.07692307692307693,0.0,0.0,0.0,0.07692307692307693,0.07692307692307693,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.15384615384615385,0.07692307692307693
1820,disneysvillainsrevenge,0.11842105263157894,0.27631578947368424,0.07894736842105263,0.21052631578947367,0.06578947368421052,0.09210526315789473,0.07894736842105263,0.0,0.0,0.0,0.0,0.0,0.039473684210526314,0.013157894736842105,0.02631578947368421,0.0,0.0
1821,disruptor,0.038461538461538464,0.038461538461538464,0.0,0.07692307692307693,0.0,0.038461538461538464,0.038461538461538464,0.38461538461538464,0.07692307692307693,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.07692307692307693,0.15384615384615385
1822,dissidiafinalfantasy,0.18895348837209303,0.09883720930232558,0.14534883720930233,0.10174418604651163,0.0625,0.02616279069767442,0.06831395348837209,0.0436046511627907,0.005813953488372093,0.015988372093023256,0.03197674418604651,0.0029069767441860465,0.010174418604651164,0.10465116279069768,0.0,0.08284883720930232,0.010174418604651164
1823,dissidiafinalfantasy2015,0.1518987341772152,0.13291139240506328,0.10126582278481013,0.2088607594936709,0.03164556962025317,0.02531645569620253,0.10759493670886076,0.02531645569620253,0.006329113924050633,0.0,0.02531645569620253,0.0,0.02531645569620253,0.056962025316455694,0.0,0.10126582278481013,0.0
