i_doc,doc,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19,Topic 20
32,aishiteruzebaby,0.01694915254237288,0.0847457627118644,0.3389830508474576,0.01694915254237288,0.1864406779661017,0.01694915254237288,0.0,0.01694915254237288,0.11864406779661017,0.0,0.0,0.11864406779661017,0.0,0.0,0.0,0.06779661016949153,0.01694915254237288,0.0,0.0,0.0
33,aiura,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,akagi,0.011299435028248588,0.07344632768361582,0.062146892655367235,0.022598870056497175,0.0847457627118644,0.13559322033898305,0.05649717514124294,0.05084745762711865,0.05084745762711865,0.05084745762711865,0.03389830508474576,0.02824858757062147,0.0,0.0,0.192090395480226,0.1016949152542373,0.01694915254237288,0.02824858757062147,0.0,0.0
35,akahorigedouhourlovege,0.0,0.07692307692307693,0.16666666666666666,0.01282051282051282,0.07692307692307693,0.02564102564102564,0.02564102564102564,0.15384615384615385,0.15384615384615385,0.0,0.11538461538461539,0.0,0.02564102564102564,0.05128205128205128,0.02564102564102564,0.08974358974358974,0.0,0.0,0.0,0.0
36,akamegakill,0.017543859649122806,0.08771929824561403,0.02631578947368421,0.013157894736842105,0.06140350877192982,0.15350877192982457,0.10087719298245613,0.04824561403508772,0.07017543859649122,0.07894736842105263,0.11842105263157894,0.06140350877192982,0.013157894736842105,0.02631578947368421,0.08771929824561403,0.03508771929824561,0.0,0.0,0.0,0.0
37,akazukinchacha,0.0,0.032432432432432434,0.1783783783783784,0.010810810810810811,0.11351351351351352,0.021621621621621623,0.043243243243243246,0.11351351351351352,0.0918918918918919,0.010810810810810811,0.15135135135135136,0.010810810810810811,0.016216216216216217,0.043243243243243246,0.043243243243243246,0.07027027027027027,0.005405405405405406,0.0,0.043243243243243246,0.0
38,akikan,0.0,0.18556701030927836,0.17525773195876287,0.020618556701030927,0.041237113402061855,0.010309278350515464,0.020618556701030927,0.14432989690721648,0.14432989690721648,0.0,0.07216494845360824,0.020618556701030927,0.020618556701030927,0.0,0.030927835051546393,0.1134020618556701,0.0,0.0,0.0,0.0
39,akudaisakusensrungle,0.0,0.0,0.05263157894736842,0.0,0.15789473684210525,0.05263157894736842,0.05263157894736842,0.21052631578947367,0.21052631578947367,0.0,0.05263157894736842,0.0,0.05263157894736842,0.0,0.10526315789473684,0.05263157894736842,0.0,0.0,0.0,0.0
40,akumanoriddle,0.016042780748663103,0.13368983957219252,0.0855614973262032,0.0106951871657754,0.053475935828877004,0.10695187165775401,0.0481283422459893,0.10160427807486631,0.08021390374331551,0.0481283422459893,0.0427807486631016,0.03208556149732621,0.0053475935828877,0.0053475935828877,0.12299465240641712,0.09090909090909091,0.0106951871657754,0.0053475935828877,0.0,0.0
41,albegas,0.0,0.0,0.09090909090909091,0.0,0.09090909090909091,0.0,0.0,0.09090909090909091,0.45454545454545453,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.0,0.0,0.09090909090909091,0.0,0.0
42,alderaminonthesky,0.0,0.0,0.0,0.0,0.125,0.3125,0.0,0.0625,0.1875,0.0625,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0
43,aldnoahzero,0.022779043280182234,0.03644646924829157,0.08200455580865604,0.011389521640091117,0.022779043280182234,0.07972665148063782,0.1480637813211845,0.04555808656036447,0.05694760820045558,0.07061503416856492,0.1548974943052392,0.03416856492027335,0.009111617312072893,0.00683371298405467,0.1275626423690205,0.08200455580865604,0.009111617312072893,0.0,0.0,0.0
44,allpurposeculturalcatgirlnukunuku,0.0,0.0423728813559322,0.13559322033898305,0.01694915254237288,0.09322033898305085,0.0423728813559322,0.059322033898305086,0.1694915254237288,0.1271186440677966,0.0,0.06779661016949153,0.025423728813559324,0.01694915254237288,0.025423728813559324,0.0847457627118644,0.06779661016949153,0.01694915254237288,0.0,0.00847457627118644,0.0
45,allisonandlillia,0.02040816326530612,0.04081632653061224,0.15306122448979592,0.0,0.1326530612244898,0.04081632653061224,0.04081632653061224,0.11224489795918367,0.07142857142857142,0.02040816326530612,0.061224489795918366,0.030612244897959183,0.0,0.02040816326530612,0.1326530612244898,0.12244897959183673,0.0,0.0,0.0,0.0
46,alpsstoriesmyannette,0.02197802197802198,0.054945054945054944,0.18681318681318682,0.054945054945054944,0.14285714285714285,0.054945054945054944,0.02197802197802198,0.10989010989010989,0.02197802197802198,0.0,0.0,0.06593406593406594,0.0,0.0989010989010989,0.03296703296703297,0.10989010989010989,0.02197802197802198,0.0,0.0,0.0
47,amagibrilliantpark,0.006872852233676976,0.0859106529209622,0.11683848797250859,0.037800687285223365,0.11683848797250859,0.048109965635738834,0.027491408934707903,0.10309278350515463,0.06529209621993128,0.024054982817869417,0.044673539518900345,0.024054982817869417,0.010309278350515464,0.01718213058419244,0.10996563573883161,0.13402061855670103,0.006872852233676976,0.010309278350515464,0.010309278350515464,0.0
48,amatsuki,0.0,0.04285714285714286,0.12857142857142856,0.007142857142857143,0.04285714285714286,0.07142857142857142,0.11428571428571428,0.12857142857142856,0.09285714285714286,0.04285714285714286,0.12142857142857143,0.02857142857142857,0.0,0.007142857142857143,0.06428571428571428,0.10714285714285714,0.0,0.0,0.0,0.0
49,andyetthetownmoves,0.029411764705882353,0.058823529411764705,0.0,0.08823529411764706,0.08823529411764706,0.058823529411764705,0.0,0.14705882352941177,0.3235294117647059,0.0,0.029411764705882353,0.029411764705882353,0.08823529411764706,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.0
50,andersenmonogatari,0.0,0.058823529411764705,0.17647058823529413,0.0,0.0,0.058823529411764705,0.0,0.11764705882352941,0.29411764705882354,0.0,0.0,0.058823529411764705,0.0,0.11764705882352941,0.0,0.11764705882352941,0.0,0.0,0.0,0.0
51,androidannouncermaico2010,0.0,0.07692307692307693,0.07692307692307693,0.0,0.15384615384615385,0.07692307692307693,0.07692307692307693,0.15384615384615385,0.23076923076923078,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0
52,andromedastories,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0
53,angevierge,0.0,0.05555555555555555,0.08333333333333333,0.0,0.05555555555555555,0.0,0.25,0.08333333333333333,0.1388888888888889,0.0,0.16666666666666666,0.0,0.0,0.0,0.08333333333333333,0.08333333333333333,0.0,0.0,0.0,0.0
54,angelbeats,0.002074688796680498,0.07468879668049792,0.12033195020746888,0.008298755186721992,0.08713692946058091,0.11618257261410789,0.05394190871369295,0.1078838174273859,0.056016597510373446,0.04979253112033195,0.06016597510373444,0.035269709543568464,0.016597510373443983,0.014522821576763486,0.07468879668049792,0.1078838174273859,0.004149377593360996,0.008298755186721992,0.002074688796680498,0.0
55,angelcop,0.031914893617021274,0.031914893617021274,0.07446808510638298,0.010638297872340425,0.06382978723404255,0.07446808510638298,0.10638297872340426,0.031914893617021274,0.06382978723404255,0.1276595744680851,0.031914893617021274,0.031914893617021274,0.010638297872340425,0.010638297872340425,0.20212765957446807,0.0851063829787234,0.010638297872340425,0.0,0.0,0.0
56,angelheart,0.0,0.06818181818181818,0.13636363636363635,0.0,0.06818181818181818,0.022727272727272728,0.06818181818181818,0.09090909090909091,0.045454545454545456,0.20454545454545456,0.045454545454545456,0.045454545454545456,0.022727272727272728,0.022727272727272728,0.13636363636363635,0.022727272727272728,0.0,0.0,0.0,0.0
57,angellinks,0.0,0.05084745762711865,0.03389830508474576,0.0,0.06779661016949153,0.03389830508474576,0.22033898305084745,0.05084745762711865,0.05084745762711865,0.01694915254237288,0.1864406779661017,0.06779661016949153,0.03389830508474576,0.01694915254237288,0.0847457627118644,0.0847457627118644,0.0,0.0,0.0,0.0
58,angelsanctuary,0.024691358024691357,0.12962962962962962,0.012345679012345678,0.0,0.043209876543209874,0.09876543209876543,0.16049382716049382,0.04938271604938271,0.06172839506172839,0.030864197530864196,0.2222222222222222,0.024691358024691357,0.0,0.006172839506172839,0.09259259259259259,0.030864197530864196,0.012345679012345678,0.0,0.0,0.0
59,angeltales,0.0,0.16,0.24,0.04,0.04,0.0,0.08,0.08,0.16,0.0,0.0,0.0,0.0,0.0,0.12,0.08,0.0,0.0,0.0,0.0
60,angeliclayer,0.0,0.14285714285714285,0.11428571428571428,0.005714285714285714,0.09714285714285714,0.045714285714285714,0.05714285714285714,0.12,0.14285714285714285,0.011428571428571429,0.12571428571428572,0.005714285714285714,0.005714285714285714,0.022857142857142857,0.045714285714285714,0.05142857142857143,0.0,0.0,0.005714285714285714,0.0
61,animaldetectiveskiruminzoo,0.0,0.01098901098901099,0.2087912087912088,0.01098901098901099,0.07692307692307693,0.03296703296703297,0.07692307692307693,0.15384615384615385,0.08791208791208792,0.02197802197802198,0.054945054945054944,0.0,0.0,0.054945054945054944,0.08791208791208792,0.08791208791208792,0.0,0.0,0.03296703296703297,0.0
62,animalyokocho,0.0,0.03571428571428571,0.17857142857142858,0.10714285714285714,0.03571428571428571,0.0,0.03571428571428571,0.25,0.14285714285714285,0.0,0.03571428571428571,0.0,0.0,0.03571428571428571,0.03571428571428571,0.07142857142857142,0.0,0.0,0.03571428571428571,0.0
63,animegataris,0.0,0.09701492537313433,0.13432835820895522,0.029850746268656716,0.12686567164179105,0.07462686567164178,0.022388059701492536,0.1044776119402985,0.09701492537313433,0.0,0.007462686567164179,0.029850746268656716,0.014925373134328358,0.022388059701492536,0.05970149253731343,0.12686567164179105,0.05223880597014925,0.0,0.0,0.0
64,annehappy,0.0,0.15,0.0,0.0,0.05,0.2,0.0,0.15,0.35,0.0,0.0,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
65,anohanatheflowerwesawthatday,0.011695906432748537,0.16374269005847952,0.19298245614035087,0.011695906432748537,0.10526315789473684,0.05263157894736842,0.023391812865497075,0.07017543859649122,0.07017543859649122,0.011695906432748537,0.03508771929824561,0.07602339181286549,0.0,0.017543859649122806,0.023391812865497075,0.10526315789473684,0.029239766081871343,0.0,0.0,0.0
66,aoharuxmachinegun,0.0,0.16326530612244897,0.09183673469387756,0.02040816326530612,0.08163265306122448,0.08163265306122448,0.0,0.08163265306122448,0.1326530612244898,0.05102040816326531,0.0,0.02040816326530612,0.0,0.0,0.10204081632653061,0.16326530612244897,0.01020408163265306,0.0,0.0,0.0
67,aquarionevol,0.0,0.11462450592885376,0.1422924901185771,0.003952569169960474,0.08300395256916997,0.039525691699604744,0.07905138339920949,0.06719367588932806,0.06324110671936758,0.03557312252964427,0.08695652173913043,0.03162055335968379,0.007905138339920948,0.019762845849802372,0.11857707509881422,0.10276679841897234,0.0,0.0,0.003952569169960474,0.0
68,arabiannightsadventuresofsinbad,0.0,0.0,0.07317073170731707,0.04878048780487805,0.17073170731707318,0.04878048780487805,0.024390243902439025,0.07317073170731707,0.04878048780487805,0.0,0.07317073170731707,0.0,0.0,0.12195121951219512,0.04878048780487805,0.07317073170731707,0.04878048780487805,0.0,0.14634146341463414,0.0
69,arakawaunderthebridge,0.030303030303030304,0.14393939393939395,0.15151515151515152,0.022727272727272728,0.12121212121212122,0.05303030303030303,0.022727272727272728,0.14393939393939395,0.09848484848484848,0.015151515151515152,0.022727272727272728,0.045454545454545456,0.015151515151515152,0.007575757575757576,0.03787878787878788,0.06818181818181818,0.0,0.0,0.0,0.0
70,argentosoma,0.0,0.046511627906976744,0.09302325581395349,0.0,0.046511627906976744,0.09302325581395349,0.11627906976744186,0.023255813953488372,0.09302325581395349,0.023255813953488372,0.06976744186046512,0.046511627906976744,0.0,0.0,0.20930232558139536,0.11627906976744186,0.0,0.0,0.023255813953488372,0.0
71,ariathescarletammo,0.002824858757062147,0.10451977401129943,0.12994350282485875,0.005649717514124294,0.0847457627118644,0.05084745762711865,0.059322033898305086,0.07909604519774012,0.11016949152542373,0.059322033898305086,0.06497175141242938,0.03672316384180791,0.011299435028248588,0.011299435028248588,0.0847457627118644,0.08192090395480225,0.022598870056497175,0.0,0.0,0.0
72,armitageiii,0.03870967741935484,0.01935483870967742,0.05806451612903226,0.012903225806451613,0.05161290322580645,0.07096774193548387,0.2709677419354839,0.05806451612903226,0.03225806451612903,0.04516129032258064,0.07741935483870968,0.012903225806451613,0.01935483870967742,0.01935483870967742,0.10967741935483871,0.08387096774193549,0.0064516129032258064,0.0064516129032258064,0.0064516129032258064,0.0
73,armoredtroopervotoms,0.01834862385321101,0.01834862385321101,0.10091743119266056,0.0,0.03669724770642202,0.03669724770642202,0.11926605504587157,0.10091743119266056,0.08256880733944955,0.06422018348623854,0.1743119266055046,0.03669724770642202,0.0,0.01834862385321101,0.10091743119266056,0.09174311926605505,0.0,0.0,0.0,0.0
74,asmissbeelzebublikes,0.0,0.25,0.0,0.0,0.125,0.0,0.0,0.125,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,ashitanonadja,0.011049723756906077,0.20441988950276244,0.19337016574585636,0.022099447513812154,0.0718232044198895,0.08287292817679558,0.0,0.07734806629834254,0.06077348066298342,0.022099447513812154,0.0055248618784530384,0.08839779005524862,0.011049723756906077,0.0055248618784530384,0.055248618784530384,0.0718232044198895,0.011049723756906077,0.0,0.0,0.0055248618784530384
76,askdrrin,0.021739130434782608,0.17391304347826086,0.08695652173913043,0.0,0.13043478260869565,0.06521739130434782,0.06521739130434782,0.08695652173913043,0.2391304347826087,0.0,0.021739130434782608,0.043478260869565216,0.0,0.0,0.021739130434782608,0.043478260869565216,0.0,0.0,0.0,0.0
77,asobiasobase,0.05263157894736842,0.15789473684210525,0.0,0.21052631578947367,0.0,0.05263157894736842,0.05263157894736842,0.10526315789473684,0.2631578947368421,0.0,0.0,0.05263157894736842,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,assassinationclassroom,0.01309328968903437,0.09656301145662848,0.09001636661211129,0.027823240589198037,0.10147299509001637,0.10474631751227496,0.06382978723404255,0.060556464811783964,0.057283142389525366,0.044189852700491,0.062193126022913256,0.03927986906710311,0.011456628477905073,0.02618657937806874,0.09656301145662848,0.08183306055646482,0.01309328968903437,0.0032733224222585926,0.006546644844517185,0.0
79,assaultlilybouquet,0.0,0.0,0.05714285714285714,0.0,0.05714285714285714,0.02857142857142857,0.05714285714285714,0.11428571428571428,0.22857142857142856,0.02857142857142857,0.11428571428571428,0.05714285714285714,0.0,0.0,0.02857142857142857,0.22857142857142856,0.0,0.0,0.0,0.0
80,astroboy,0.008350730688935281,0.018789144050104383,0.07933194154488518,0.037578288100208766,0.10020876826722339,0.09394572025052192,0.16075156576200417,0.09812108559498957,0.04175365344467641,0.037578288100208766,0.04384133611691023,0.022964509394572025,0.027139874739039668,0.07306889352818371,0.07515657620041753,0.05219206680584551,0.006263048016701462,0.008350730688935281,0.014613778705636743,0.0
81,asuracryin,0.0,0.07865168539325842,0.0898876404494382,0.0,0.033707865168539325,0.011235955056179775,0.1797752808988764,0.06741573033707865,0.11235955056179775,0.06741573033707865,0.11235955056179775,0.011235955056179775,0.0,0.02247191011235955,0.12359550561797752,0.0898876404494382,0.0,0.0,0.0,0.0
82,atomthebeginning,0.0,0.045454545454545456,0.06818181818181818,0.045454545454545456,0.13636363636363635,0.045454545454545456,0.09090909090909091,0.045454545454545456,0.13636363636363635,0.022727272727272728,0.045454545454545456,0.0,0.0,0.09090909090909091,0.11363636363636363,0.11363636363636363,0.0,0.0,0.0,0.0
83,attacknumberone,0.0,0.0851063829787234,0.06382978723404255,0.0425531914893617,0.1276595744680851,0.0425531914893617,0.02127659574468085,0.1702127659574468,0.19148936170212766,0.0,0.02127659574468085,0.0425531914893617,0.02127659574468085,0.10638297872340426,0.02127659574468085,0.0425531914893617,0.0,0.0,0.0,0.0
84,attackontitan,0.01956521739130435,0.10434782608695652,0.004347826086956522,0.02318840579710145,0.060144927536231886,0.23043478260869565,0.12681159420289856,0.060144927536231886,0.030434782608695653,0.08333333333333333,0.09855072463768116,0.050724637681159424,0.007971014492753623,0.025362318840579712,0.06159420289855073,0.0,0.004347826086956522,0.0014492753623188406,0.007246376811594203,0.0
85,attackontitanjuniorhigh,0.0,0.07547169811320754,0.20754716981132076,0.031446540880503145,0.12578616352201258,0.031446540880503145,0.018867924528301886,0.07547169811320754,0.07547169811320754,0.0,0.012578616352201259,0.006289308176100629,0.006289308176100629,0.10062893081761007,0.0440251572327044,0.13836477987421383,0.031446540880503145,0.006289308176100629,0.006289308176100629,0.006289308176100629
86,attackeryou,0.0,0.052083333333333336,0.20833333333333334,0.010416666666666666,0.19791666666666666,0.010416666666666666,0.0,0.13541666666666666,0.08333333333333333,0.0,0.03125,0.041666666666666664,0.0,0.07291666666666667,0.03125,0.08333333333333333,0.041666666666666664,0.0,0.0,0.0
87,aurabattlerdunbine,0.007575757575757576,0.015151515151515152,0.09848484848484848,0.0,0.007575757575757576,0.07575757575757576,0.12878787878787878,0.030303030303030304,0.12121212121212122,0.08333333333333333,0.16666666666666666,0.015151515151515152,0.0,0.015151515151515152,0.13636363636363635,0.09090909090909091,0.0,0.007575757575757576,0.0,0.0
88,avenger,0.0,0.0,0.047619047619047616,0.0,0.023809523809523808,0.047619047619047616,0.16666666666666666,0.11904761904761904,0.07142857142857142,0.07142857142857142,0.09523809523809523,0.0,0.0,0.023809523809523808,0.16666666666666666,0.07142857142857142,0.023809523809523808,0.07142857142857142,0.0,0.0
89,ayakashiayashi,0.0,0.10714285714285714,0.07142857142857142,0.0,0.07142857142857142,0.03571428571428571,0.08928571428571429,0.16071428571428573,0.16071428571428573,0.017857142857142856,0.10714285714285714,0.0,0.0,0.0,0.08928571428571429,0.07142857142857142,0.0,0.0,0.0,0.017857142857142856
90,ayakashisamuraihorrortales,0.04,0.096,0.136,0.0,0.056,0.096,0.048,0.064,0.072,0.032,0.024,0.096,0.008,0.024,0.072,0.112,0.008,0.0,0.016,0.0
91,azumangadaioh,0.005044136191677175,0.1223203026481715,0.06809583858764187,0.09079445145018916,0.15132408575031525,0.0832282471626734,0.012610340479192938,0.15889029003783103,0.09962168978562422,0.0025220680958385876,0.01639344262295082,0.03026481715006305,0.0403530895334174,0.021437578814627996,0.02269861286254729,0.05674653215636822,0.015132408575031526,0.0,0.0025220680958385876,0.0
92,azurlane,0.0,0.08029197080291971,0.18248175182481752,0.0,0.0364963503649635,0.043795620437956206,0.043795620437956206,0.08759124087591241,0.058394160583941604,0.029197080291970802,0.06569343065693431,0.043795620437956206,0.0072992700729927005,0.06569343065693431,0.10948905109489052,0.145985401459854,0.0,0.0,0.0,0.0
93,bdamancrossfire,0.0,0.03260869565217391,0.16304347826086957,0.010869565217391304,0.05434782608695652,0.021739130434782608,0.06521739130434782,0.10869565217391304,0.06521739130434782,0.010869565217391304,0.17391304347826086,0.03260869565217391,0.0,0.010869565217391304,0.06521739130434782,0.09782608695652174,0.07608695652173914,0.010869565217391304,0.0,0.0
94,beck,0.007246376811594203,0.07246376811594203,0.15217391304347827,0.06521739130434782,0.10869565217391304,0.06521739130434782,0.014492753623188406,0.15217391304347827,0.07246376811594203,0.007246376811594203,0.036231884057971016,0.036231884057971016,0.028985507246376812,0.0,0.028985507246376812,0.13043478260869565,0.021739130434782608,0.0,0.0,0.0
95,bgatahkei,0.03680981595092025,0.15950920245398773,0.1165644171779141,0.03680981595092025,0.09202453987730061,0.03680981595092025,0.0,0.1411042944785276,0.17791411042944785,0.006134969325153374,0.012269938650306749,0.04294478527607362,0.018404907975460124,0.0,0.0,0.08588957055214724,0.012269938650306749,0.006134969325153374,0.018404907975460124,0.0
96,bnabrandnewanimal,0.014285714285714285,0.007142857142857143,0.07142857142857142,0.014285714285714285,0.09285714285714286,0.15714285714285714,0.09285714285714286,0.12142857142857143,0.02142857142857143,0.02857142857142857,0.07857142857142857,0.03571428571428571,0.007142857142857143,0.03571428571428571,0.05714285714285714,0.08571428571428572,0.0,0.007142857142857143,0.06428571428571428,0.007142857142857143
97,bproject,0.0,0.1111111111111111,0.1111111111111111,0.037037037037037035,0.1111111111111111,0.037037037037037035,0.037037037037037035,0.14814814814814814,0.2222222222222222,0.0,0.037037037037037035,0.07407407407407407,0.037037037037037035,0.0,0.037037037037037035,0.0,0.0,0.0,0.0,0.0
98,bthebeginning,0.04395604395604396,0.04395604395604396,0.12087912087912088,0.0,0.0,0.07692307692307693,0.08791208791208792,0.06593406593406594,0.04395604395604396,0.06593406593406594,0.03296703296703297,0.0989010989010989,0.0,0.0,0.2087912087912088,0.0989010989010989,0.01098901098901099,0.0,0.0,0.0
99,babelii,0.0,0.0,0.0,0.0,0.1,0.0,0.3,0.0,0.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,babyfelixandfriends,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.08333333333333333,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.16666666666666666,0.0,0.0,0.0,0.0,0.0
101,babysteps,0.0,0.16,0.0,0.0,0.16,0.0,0.0,0.16,0.36,0.0,0.08,0.04,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0
102,baccano,0.012195121951219513,0.10864745011086474,0.058758314855875834,0.01662971175166297,0.09645232815964523,0.20953436807095344,0.07649667405764966,0.0598669623059867,0.02106430155210643,0.05321507760532151,0.04878048780487805,0.0598669623059867,0.014412416851441241,0.007760532150776054,0.10421286031042129,0.04656319290465632,0.0011086474501108647,0.0022172949002217295,0.0022172949002217295,0.0
103,backarrow,0.017543859649122806,0.03508771929824561,0.05263157894736842,0.017543859649122806,0.03508771929824561,0.03508771929824561,0.19298245614035087,0.08771929824561403,0.12280701754385964,0.08771929824561403,0.12280701754385964,0.0,0.0,0.03508771929824561,0.12280701754385964,0.03508771929824561,0.0,0.0,0.0,0.0
104,backstreetgirls,0.013333333333333334,0.04,0.14666666666666667,0.0,0.10666666666666667,0.04,0.013333333333333334,0.08,0.08,0.0,0.02666666666666667,0.06666666666666667,0.04,0.02666666666666667,0.04,0.24,0.02666666666666667,0.0,0.013333333333333334,0.0
105,backflip,0.0,0.1,0.0,0.0,0.2,0.2,0.0,0.1,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,bakaandtestsummonthebeasts,0.0045662100456621,0.18036529680365296,0.14840182648401826,0.02968036529680365,0.08904109589041095,0.02968036529680365,0.0273972602739726,0.1050228310502283,0.1004566210045662,0.0182648401826484,0.0410958904109589,0.02511415525114155,0.0228310502283105,0.00684931506849315,0.05707762557077625,0.1004566210045662,0.0136986301369863,0.0,0.0,0.0
107,bakemonogatari,0.015384615384615385,0.12307692307692308,0.11868131868131868,0.024175824175824177,0.10329670329670329,0.09230769230769231,0.035164835164835165,0.11428571428571428,0.07692307692307693,0.006593406593406593,0.06153846153846154,0.03956043956043956,0.02197802197802198,0.017582417582417582,0.05274725274725275,0.08791208791208792,0.002197802197802198,0.0,0.006593406593406593,0.0
108,bakithegrappler,0.014150943396226415,0.0660377358490566,0.07547169811320754,0.009433962264150943,0.07547169811320754,0.1320754716981132,0.08962264150943396,0.0660377358490566,0.08490566037735849,0.014150943396226415,0.11320754716981132,0.02358490566037736,0.0,0.009433962264150943,0.10849056603773585,0.09905660377358491,0.0047169811320754715,0.0,0.014150943396226415,0.0
109,bakuencampusguardress,0.0,0.125,0.0,0.0,0.0625,0.0,0.125,0.1875,0.1875,0.0,0.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,bakugan,0.00273224043715847,0.040983606557377046,0.14207650273224043,0.01639344262295082,0.04371584699453552,0.04644808743169399,0.08469945355191257,0.11202185792349727,0.06284153005464481,0.03551912568306011,0.18032786885245902,0.01639344262295082,0.01092896174863388,0.04371584699453552,0.09562841530054644,0.04371584699453552,0.01912568306010929,0.00273224043715847,0.0,0.0
111,bakuganbattleplanet,0.012048192771084338,0.024096385542168676,0.08433734939759036,0.012048192771084338,0.0963855421686747,0.024096385542168676,0.0963855421686747,0.0963855421686747,0.03614457831325301,0.024096385542168676,0.1927710843373494,0.012048192771084338,0.0,0.13253012048192772,0.060240963855421686,0.04819277108433735,0.024096385542168676,0.0,0.024096385542168676,0.0
112,bakuman,0.0171990171990172,0.12039312039312039,0.12776412776412777,0.03931203931203931,0.11547911547911548,0.11547911547911548,0.014742014742014743,0.07616707616707617,0.051597051597051594,0.012285012285012284,0.012285012285012284,0.05896805896805897,0.04176904176904177,0.009828009828009828,0.05405405405405406,0.12530712530712532,0.0,0.002457002457002457,0.002457002457002457,0.002457002457002457
113,bakuon,0.0,0.1,0.05,0.05,0.1,0.05,0.05,0.2,0.25,0.05,0.05,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0
114,bakusoukyoudailetsandgo,0.0,0.020618556701030927,0.1958762886597938,0.0,0.1134020618556701,0.020618556701030927,0.061855670103092786,0.12371134020618557,0.07216494845360824,0.010309278350515464,0.061855670103092786,0.010309278350515464,0.0,0.07216494845360824,0.07216494845360824,0.09278350515463918,0.041237113402061855,0.030927835051546393,0.0,0.0
115,bakutenshootbeyblade,0.0,0.041401273885350316,0.09554140127388536,0.025477707006369428,0.06050955414012739,0.06050955414012739,0.05732484076433121,0.14331210191082802,0.09554140127388536,0.01910828025477707,0.14331210191082802,0.025477707006369428,0.012738853503184714,0.07006369426751592,0.06050955414012739,0.07006369426751592,0.01910828025477707,0.0,0.0,0.0
116,balladofashinigami,0.0,0.18181818181818182,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.13636363636363635,0.13636363636363635,0.18181818181818182,0.0,0.0,0.09090909090909091,0.0,0.045454545454545456,0.045454545454545456,0.0,0.0,0.0,0.0,0.0
117,bambooblade,0.0,0.09803921568627451,0.16176470588235295,0.014705882352941176,0.10294117647058823,0.014705882352941176,0.0196078431372549,0.1568627450980392,0.13725490196078433,0.0,0.049019607843137254,0.0392156862745098,0.0,0.00980392156862745,0.058823529411764705,0.09803921568627451,0.0392156862745098,0.0,0.0,0.0
118,bananafish,0.12727272727272726,0.12727272727272726,0.0,0.01818181818181818,0.01818181818181818,0.2727272727272727,0.01818181818181818,0.05454545454545454,0.16363636363636364,0.07272727272727272,0.01818181818181818,0.03636363636363636,0.05454545454545454,0.01818181818181818,0.0,0.0,0.0,0.0,0.0,0.0
119,bananya,0.0,0.1111111111111111,0.19444444444444445,0.027777777777777776,0.1111111111111111,0.027777777777777776,0.05555555555555555,0.1111111111111111,0.19444444444444445,0.027777777777777776,0.0,0.05555555555555555,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.027777777777777776,0.0
120,bangdream,0.0,0.08029197080291971,0.16058394160583941,0.0364963503649635,0.2116788321167883,0.058394160583941604,0.0072992700729927005,0.10948905109489052,0.13138686131386862,0.0,0.014598540145985401,0.0072992700729927005,0.014598540145985401,0.021897810218978103,0.0364963503649635,0.10218978102189781,0.0,0.0,0.0072992700729927005,0.0
121,bannertail,0.0,0.020833333333333332,0.16666666666666666,0.041666666666666664,0.08333333333333333,0.041666666666666664,0.0,0.125,0.0625,0.020833333333333332,0.0,0.0625,0.0,0.041666666666666664,0.10416666666666667,0.16666666666666666,0.0,0.0,0.0625,0.0
