i_doc,doc,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19
459,devilmaycry3dantesawakening,0.055865921787709494,0.05307262569832402,0.01675977653631285,0.04189944134078212,0.030726256983240222,0.21787709497206703,0.0782122905027933,0.09776536312849161,0.036312849162011177,0.061452513966480445,0.10335195530726257,0.0,0.09497206703910614,0.0111731843575419,0.008379888268156424,0.025139664804469275,0.013966480446927373,0.03910614525139665,0.013966480446927373
460,wolfensteintheneworder,0.02666666666666667,0.032,0.04,0.144,0.06666666666666667,0.27466666666666667,0.064,0.04,0.0026666666666666666,0.04533333333333334,0.06666666666666667,0.013333333333333334,0.05333333333333334,0.029333333333333333,0.0026666666666666666,0.010666666666666666,0.018666666666666668,0.06666666666666667,0.0026666666666666666
461,magiarecordpuellamagimadokamagicasidestory,0.05221932114882506,0.09660574412532637,0.057441253263707574,0.06005221932114883,0.018276762402088774,0.2454308093994778,0.10443864229765012,0.057441253263707574,0.0391644908616188,0.015665796344647518,0.11488250652741515,0.0,0.08877284595300261,0.013054830287206266,0.0026109660574412533,0.005221932114882507,0.020887728459530026,0.0026109660574412533,0.005221932114882507
462,ahatintime,0.0398936170212766,0.05319148936170213,0.047872340425531915,0.06914893617021277,0.005319148936170213,0.31382978723404253,0.05585106382978723,0.02925531914893617,0.010638297872340425,0.05053191489361702,0.0797872340425532,0.005319148936170213,0.09840425531914894,0.031914893617021274,0.023936170212765957,0.015957446808510637,0.05053191489361702,0.013297872340425532,0.005319148936170213
463,bioshockinfinite,0.018421052631578946,0.10263157894736842,0.07631578947368421,0.10263157894736842,0.05526315789473684,0.21052631578947367,0.06578947368421052,0.05,0.021052631578947368,0.05263157894736842,0.08157894736842106,0.005263157894736842,0.05,0.031578947368421054,0.002631578947368421,0.010526315789473684,0.013157894736842105,0.04736842105263158,0.002631578947368421
464,eveonline,0.007936507936507936,0.013227513227513227,0.07142857142857142,0.09523809523809523,0.09788359788359788,0.2619047619047619,0.037037037037037035,0.06349206349206349,0.03968253968253968,0.06613756613756613,0.05026455026455026,0.026455026455026454,0.0582010582010582,0.023809523809523808,0.0026455026455026454,0.013227513227513227,0.010582010582010581,0.05555555555555555,0.005291005291005291
465,alanwakesamericannightmare,0.021447721179624665,0.02680965147453083,0.064343163538874,0.10187667560321716,0.040214477211796246,0.3002680965147453,0.08847184986595175,0.05093833780160858,0.02680965147453083,0.029490616621983913,0.10991957104557641,0.0,0.04825737265415549,0.02680965147453083,0.002680965147453083,0.0160857908847185,0.005361930294906166,0.03485254691689008,0.005361930294906166
466,fableii,0.013089005235602094,0.05759162303664921,0.09947643979057591,0.112565445026178,0.04450261780104712,0.2486910994764398,0.08376963350785341,0.06282722513089005,0.03926701570680628,0.03926701570680628,0.03926701570680628,0.0,0.05235602094240838,0.028795811518324606,0.007853403141361256,0.007853403141361256,0.02617801047120419,0.02617801047120419,0.010471204188481676
467,assassinscreedi,0.021621621621621623,0.03783783783783784,0.06756756756756757,0.15135135135135136,0.04864864864864865,0.2972972972972973,0.08378378378378379,0.051351351351351354,0.021621621621621623,0.01891891891891892,0.05675675675675676,0.005405405405405406,0.05945945945945946,0.043243243243243246,0.002702702702702703,0.002702702702702703,0.013513513513513514,0.010810810810810811,0.005405405405405406
468,sonicthehedgehog2,0.04229607250755287,0.01812688821752266,0.03625377643504532,0.015105740181268883,0.00906344410876133,0.2719033232628399,0.027190332326283987,0.03323262839879154,0.015105740181268883,0.06948640483383686,0.10574018126888217,0.006042296072507553,0.1419939577039275,0.006042296072507553,0.021148036253776436,0.04833836858006042,0.08157099697885196,0.03625377643504532,0.015105740181268883
469,finalfantasytacticsadvance,0.05449591280653951,0.08174386920980926,0.08719346049046321,0.04904632152588556,0.021798365122615803,0.21798365122615804,0.05722070844686648,0.10626702997275204,0.08174386920980926,0.043596730245231606,0.04087193460490463,0.0,0.07356948228882834,0.008174386920980926,0.010899182561307902,0.005449591280653951,0.013623978201634877,0.01634877384196185,0.02997275204359673
470,pokemonmysterydungeon,0.0332409972299169,0.04155124653739612,0.09695290858725762,0.04155124653739612,0.030470914127423823,0.28254847645429365,0.05817174515235457,0.055401662049861494,0.036011080332409975,0.055401662049861494,0.060941828254847646,0.002770083102493075,0.09418282548476455,0.008310249307479225,0.019390581717451522,0.00554016620498615,0.036011080332409975,0.019390581717451522,0.0221606648199446
471,fablei,0.008086253369272238,0.07277628032345014,0.11859838274932614,0.09703504043126684,0.04043126684636118,0.24797843665768193,0.0673854447439353,0.08086253369272237,0.07008086253369272,0.04043126684636118,0.03504043126684636,0.0026954177897574125,0.04851752021563342,0.0215633423180593,0.01078167115902965,0.0,0.013477088948787063,0.016172506738544475,0.008086253369272238
472,ys,0.043243243243243246,0.04594594594594595,0.0891891891891892,0.05405405405405406,0.04054054054054054,0.23513513513513515,0.07837837837837838,0.07027027027027027,0.05675675675675676,0.051351351351351354,0.043243243243243246,0.005405405405405406,0.10270270270270271,0.0,0.010810810810810811,0.01891891891891892,0.01891891891891892,0.013513513513513514,0.021621621621621623
473,yakuzalikeadragon,0.04145077720207254,0.06217616580310881,0.04922279792746114,0.07253886010362694,0.018134715025906734,0.27202072538860106,0.10880829015544041,0.07253886010362694,0.03626943005181347,0.02072538860103627,0.09067357512953368,0.0,0.08808290155440414,0.025906735751295335,0.0,0.0051813471502590676,0.018134715025906734,0.012953367875647668,0.0051813471502590676
474,residentevil7biohazard,0.020833333333333332,0.03125,0.041666666666666664,0.09114583333333333,0.049479166666666664,0.328125,0.08333333333333333,0.044270833333333336,0.010416666666666666,0.03125,0.09635416666666667,0.005208333333333333,0.052083333333333336,0.020833333333333332,0.0078125,0.005208333333333333,0.020833333333333332,0.057291666666666664,0.0026041666666666665
475,granbluefantasy,0.07591623036649214,0.10732984293193717,0.10471204188481675,0.03926701570680628,0.034031413612565446,0.1518324607329843,0.06282722513089005,0.07853403141361257,0.07591623036649214,0.03664921465968586,0.060209424083769635,0.007853403141361256,0.08638743455497382,0.0,0.010471204188481676,0.002617801047120419,0.034031413612565446,0.013089005235602094,0.01832460732984293
476,sandsofdestruction,0.03183023872679045,0.1220159151193634,0.06896551724137931,0.05570291777188329,0.026525198938992044,0.22546419098143236,0.14854111405835543,0.08222811671087533,0.03183023872679045,0.021220159151193633,0.050397877984084884,0.002652519893899204,0.07957559681697612,0.007957559681697613,0.010610079575596816,0.007957559681697613,0.007957559681697613,0.010610079575596816,0.007957559681697613
477,destiny2,0.01881720430107527,0.026881720430107527,0.06720430107526881,0.06720430107526881,0.0456989247311828,0.2956989247311828,0.07526881720430108,0.08333333333333333,0.021505376344086023,0.053763440860215055,0.056451612903225805,0.010752688172043012,0.08602150537634409,0.008064516129032258,0.008064516129032258,0.008064516129032258,0.010752688172043012,0.051075268817204304,0.005376344086021506
478,sekiroshadowsdietwice,0.02881844380403458,0.0345821325648415,0.069164265129683,0.06340057636887608,0.05475504322766571,0.2910662824207493,0.06340057636887608,0.10086455331412104,0.040345821325648415,0.05475504322766571,0.04610951008645533,0.0,0.06340057636887608,0.008645533141210375,0.01729106628242075,0.008645533141210375,0.01440922190201729,0.02881844380403458,0.011527377521613832
479,girlsfrontline,0.047619047619047616,0.05291005291005291,0.05555555555555555,0.07142857142857142,0.06084656084656084,0.2619047619047619,0.05026455026455026,0.06084656084656084,0.021164021164021163,0.031746031746031744,0.09259259259259259,0.007936507936507936,0.06878306878306878,0.018518518518518517,0.0,0.005291005291005291,0.015873015873015872,0.06613756613756613,0.010582010582010581
480,kirbysuperstar,0.06306306306306306,0.012012012012012012,0.05105105105105105,0.02702702702702703,0.006006006006006006,0.2702702702702703,0.042042042042042045,0.04504504504504504,0.036036036036036036,0.05405405405405406,0.06606606606606606,0.003003003003003003,0.14714714714714713,0.006006006006006006,0.03003003003003003,0.036036036036036036,0.06006006006006006,0.015015015015015015,0.03003003003003003
481,dragonquestxi,0.03783783783783784,0.08378378378378379,0.06756756756756757,0.043243243243243246,0.02972972972972973,0.2756756756756757,0.07567567567567568,0.07567567567567568,0.07297297297297298,0.03513513513513514,0.032432432432432434,0.0,0.08648648648648649,0.005405405405405406,0.01891891891891892,0.005405405405405406,0.021621621621621623,0.005405405405405406,0.02702702702702703
482,twistedmetal,0.015957446808510637,0.05053191489361702,0.03723404255319149,0.0851063829787234,0.02925531914893617,0.22606382978723405,0.09042553191489362,0.03723404255319149,0.02127659574468085,0.034574468085106384,0.11170212765957446,0.005319148936170213,0.0851063829787234,0.026595744680851064,0.007978723404255319,0.026595744680851064,0.04521276595744681,0.05585106382978723,0.007978723404255319
483,injustice2,0.05084745762711865,0.07909604519774012,0.04519774011299435,0.1384180790960452,0.03672316384180791,0.2175141242937853,0.11581920903954802,0.06779661016949153,0.005649717514124294,0.011299435028248588,0.096045197740113,0.002824858757062147,0.04519774011299435,0.025423728813559324,0.005649717514124294,0.00847457627118644,0.01977401129943503,0.025423728813559324,0.002824858757062147
484,medabots,0.08776595744680851,0.10106382978723404,0.03723404255319149,0.07446808510638298,0.018617021276595744,0.20212765957446807,0.08244680851063829,0.05851063829787234,0.031914893617021274,0.04521276595744681,0.10638297872340426,0.0026595744680851063,0.07180851063829788,0.015957446808510637,0.0026595744680851063,0.0,0.018617021276595744,0.031914893617021274,0.010638297872340425
485,talesofgraces,0.06578947368421052,0.11315789473684211,0.07368421052631578,0.07631578947368421,0.02894736842105263,0.20526315789473684,0.10263157894736842,0.07105263157894737,0.02894736842105263,0.031578947368421054,0.07368421052631578,0.007894736842105263,0.07631578947368421,0.002631578947368421,0.0,0.002631578947368421,0.007894736842105263,0.010526315789473684,0.021052631578947368
486,epicbattlefantasy,0.0423728813559322,0.0423728813559322,0.06779661016949153,0.03389830508474576,0.03389830508474576,0.24293785310734464,0.04519774011299435,0.09887005649717515,0.03954802259887006,0.07909604519774012,0.08757062146892655,0.0,0.08192090395480225,0.002824858757062147,0.00847457627118644,0.00847457627118644,0.031073446327683617,0.031073446327683617,0.022598870056497175
487,soniccolors,0.037142857142857144,0.011428571428571429,0.02857142857142857,0.045714285714285714,0.005714285714285714,0.3057142857142857,0.03428571428571429,0.04,0.008571428571428572,0.054285714285714284,0.11142857142857143,0.011428571428571429,0.13428571428571429,0.008571428571428572,0.011428571428571429,0.037142857142857144,0.07428571428571429,0.02857142857142857,0.011428571428571429
488,gameofthronesascent,0.016574585635359115,0.23204419889502761,0.07734806629834254,0.1685082872928177,0.011049723756906077,0.17955801104972377,0.143646408839779,0.03038674033149171,0.022099447513812154,0.0055248618784530384,0.04696132596685083,0.0,0.024861878453038673,0.022099447513812154,0.0,0.0,0.013812154696132596,0.0027624309392265192,0.0027624309392265192
489,kirbystarallies,0.07462686567164178,0.041791044776119404,0.023880597014925373,0.020895522388059702,0.023880597014925373,0.2865671641791045,0.05970149253731343,0.06865671641791045,0.03582089552238806,0.056716417910447764,0.06865671641791045,0.0029850746268656717,0.13432835820895522,0.0,0.008955223880597015,0.008955223880597015,0.05373134328358209,0.005970149253731343,0.023880597014925373
490,traumacenter,0.033426183844011144,0.0584958217270195,0.03899721448467967,0.11420612813370473,0.019498607242339833,0.26740947075208915,0.06685236768802229,0.04735376044568245,0.016713091922005572,0.027855153203342618,0.1309192200557103,0.008356545961002786,0.0807799442896936,0.027855153203342618,0.0,0.019498607242339833,0.011142061281337047,0.019498607242339833,0.011142061281337047
491,fireemblemthebindingblade,0.0423728813559322,0.16101694915254236,0.05367231638418079,0.07344632768361582,0.0480225988700565,0.20056497175141244,0.096045197740113,0.059322033898305086,0.096045197740113,0.011299435028248588,0.025423728813559324,0.0,0.0847457627118644,0.0,0.002824858757062147,0.0,0.01694915254237288,0.00847457627118644,0.01977401129943503
492,sagafrontier,0.03361344537815126,0.07563025210084033,0.06442577030812324,0.06162464985994398,0.0392156862745098,0.22969187675070027,0.08123249299719888,0.07563025210084033,0.07563025210084033,0.03081232492997199,0.05322128851540616,0.0028011204481792717,0.09243697478991597,0.0196078431372549,0.0056022408963585435,0.0,0.014005602240896359,0.025210084033613446,0.0196078431372549
493,battletech,0.019943019943019943,0.02849002849002849,0.05413105413105413,0.1111111111111111,0.04843304843304843,0.27635327635327633,0.07122507122507123,0.07977207977207977,0.017094017094017096,0.02849002849002849,0.05698005698005698,0.008547008547008548,0.05413105413105413,0.019943019943019943,0.005698005698005698,0.022792022792022793,0.005698005698005698,0.09116809116809117,0.0
494,mugen,0.07647058823529412,0.020588235294117647,0.061764705882352944,0.03529411764705882,0.011764705882352941,0.2676470588235294,0.047058823529411764,0.1,0.020588235294117647,0.061764705882352944,0.09117647058823529,0.0,0.09117647058823529,0.0058823529411764705,0.011764705882352941,0.011764705882352941,0.03823529411764706,0.026470588235294117,0.020588235294117647
495,gradius,0.03669724770642202,0.009174311926605505,0.05198776758409786,0.01529051987767584,0.0061162079510703364,0.2782874617737003,0.03669724770642202,0.04281345565749235,0.03363914373088685,0.10091743119266056,0.07033639143730887,0.0061162079510703364,0.14067278287461774,0.009174311926605505,0.01529051987767584,0.03669724770642202,0.039755351681957186,0.06116207951070336,0.009174311926605505
496,ratchetandclankgoingcommando,0.014492753623188406,0.020289855072463767,0.07536231884057971,0.06956521739130435,0.02318840579710145,0.26956521739130435,0.06086956521739131,0.05217391304347826,0.011594202898550725,0.057971014492753624,0.07536231884057971,0.008695652173913044,0.10144927536231885,0.011594202898550725,0.011594202898550725,0.02608695652173913,0.04057971014492753,0.06376811594202898,0.005797101449275362
