i_doc,doc,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19,Topic 20,Topic 21,Topic 22,Topic 23,Topic 24,Topic 25,Topic 26,Topic 27,Topic 28,Topic 29,Topic 30,Topic 31,Topic 32,Topic 33,Topic 34,Topic 35,Topic 36,Topic 37,Topic 38,Topic 39,Topic 40,Topic 41,Topic 42
441,contra,0.035940803382663845,0.0,0.035940803382663845,0.008456659619450317,0.042283298097251586,0.006342494714587738,0.052854122621564484,0.010570824524312896,0.008456659619450317,0.006342494714587738,0.0021141649048625794,0.0,0.010570824524312896,0.11416490486257928,0.046511627906976744,0.014799154334038054,0.02959830866807611,0.05919661733615222,0.016913319238900635,0.04439746300211417,0.0021141649048625794,0.0,0.05919661733615222,0.004228329809725159,0.07399577167019028,0.010570824524312896,0.06976744186046512,0.0,0.021141649048625793,0.080338266384778,0.019027484143763214,0.0021141649048625794,0.0,0.010570824524312896,0.0613107822410148,0.004228329809725159,0.0,0.008456659619450317,0.0,0.006342494714587738,0.0,0.021141649048625793
442,sonicgenerations,0.0826271186440678,0.00423728813559322,0.025423728813559324,0.00211864406779661,0.01059322033898305,0.019067796610169493,0.0614406779661017,0.00211864406779661,0.0,0.025423728813559324,0.0,0.00211864406779661,0.00423728813559322,0.13559322033898305,0.057203389830508475,0.0,0.0423728813559322,0.01694915254237288,0.00847457627118644,0.03389830508474576,0.00211864406779661,0.00423728813559322,0.0826271186440678,0.0,0.04449152542372881,0.00211864406779661,0.163135593220339,0.00211864406779661,0.01059322033898305,0.06567796610169492,0.00423728813559322,0.00211864406779661,0.0,0.019067796610169493,0.03177966101694915,0.0,0.0,0.0,0.01059322033898305,0.01059322033898305,0.00211864406779661,0.00847457627118644
443,systemshock,0.13983050847457626,0.0,0.012711864406779662,0.012711864406779662,0.006355932203389831,0.00847457627118644,0.03389830508474576,0.00847457627118644,0.0211864406779661,0.00211864406779661,0.006355932203389831,0.00423728813559322,0.012711864406779662,0.059322033898305086,0.05296610169491525,0.0,0.029661016949152543,0.09745762711864407,0.06991525423728813,0.01059322033898305,0.03177966101694915,0.00423728813559322,0.019067796610169493,0.006355932203389831,0.012711864406779662,0.012711864406779662,0.01059322033898305,0.0,0.046610169491525424,0.029661016949152543,0.046610169491525424,0.00847457627118644,0.00211864406779661,0.0,0.059322033898305086,0.01059322033898305,0.00211864406779661,0.1059322033898305,0.0,0.0,0.0,0.00211864406779661
444,residentevil2remake,0.1337579617834395,0.004246284501061571,0.014861995753715499,0.016985138004246284,0.02335456475583864,0.004246284501061571,0.08492569002123142,0.014861995753715499,0.014861995753715499,0.025477707006369428,0.0021231422505307855,0.004246284501061571,0.008492569002123142,0.13800424628450106,0.06157112526539278,0.014861995753715499,0.036093418259023353,0.004246284501061571,0.04246284501061571,0.0021231422505307855,0.004246284501061571,0.006369426751592357,0.027600849256900213,0.0,0.025477707006369428,0.016985138004246284,0.0021231422505307855,0.004246284501061571,0.036093418259023353,0.03397027600849257,0.0021231422505307855,0.010615711252653927,0.0,0.012738853503184714,0.1040339702760085,0.010615711252653927,0.0,0.02335456475583864,0.0,0.010615711252653927,0.014861995753715499,0.0021231422505307855
445,thelastofuspartii,0.21231422505307856,0.006369426751592357,0.0021231422505307855,0.036093418259023353,0.008492569002123142,0.0,0.07855626326963906,0.010615711252653927,0.044585987261146494,0.014861995753715499,0.010615711252653927,0.004246284501061571,0.008492569002123142,0.12314225053078556,0.025477707006369428,0.0,0.016985138004246284,0.006369426751592357,0.01910828025477707,0.004246284501061571,0.008492569002123142,0.0021231422505307855,0.0021231422505307855,0.0,0.008492569002123142,0.012738853503184714,0.008492569002123142,0.0021231422505307855,0.036093418259023353,0.012738853503184714,0.0,0.008492569002123142,0.0,0.0021231422505307855,0.19532908704883228,0.004246284501061571,0.0021231422505307855,0.02335456475583864,0.0021231422505307855,0.0021231422505307855,0.014861995753715499,0.01910828025477707
446,deadspace3,0.07872340425531915,0.0,0.010638297872340425,0.01702127659574468,0.029787234042553193,0.006382978723404255,0.05531914893617021,0.01276595744680851,0.02127659574468085,0.002127659574468085,0.002127659574468085,0.006382978723404255,0.027659574468085105,0.15106382978723404,0.031914893617021274,0.002127659574468085,0.02127659574468085,0.0425531914893617,0.036170212765957444,0.006382978723404255,0.002127659574468085,0.0,0.01276595744680851,0.00851063829787234,0.02127659574468085,0.01276595744680851,0.002127659574468085,0.0,0.0425531914893617,0.01276595744680851,0.04893617021276596,0.00851063829787234,0.00425531914893617,0.002127659574468085,0.18723404255319148,0.019148936170212766,0.0,0.0425531914893617,0.0,0.002127659574468085,0.002127659574468085,0.006382978723404255
447,homeworld,0.06823027718550106,0.0021321961620469083,0.01279317697228145,0.006396588486140725,0.008528784648187633,0.0042643923240938165,0.017057569296375266,0.014925373134328358,0.04051172707889126,0.0042643923240938165,0.014925373134328358,0.042643923240938165,0.03624733475479744,0.08528784648187633,0.053304904051172705,0.0021321961620469083,0.02771855010660981,0.07462686567164178,0.008528784648187633,0.008528784648187633,0.006396588486140725,0.0,0.017057569296375266,0.0021321961620469083,0.006396588486140725,0.0021321961620469083,0.006396588486140725,0.0042643923240938165,0.02771855010660981,0.017057569296375266,0.2345415778251599,0.010660980810234541,0.0042643923240938165,0.0,0.06609808102345416,0.03624733475479744,0.0042643923240938165,0.008528784648187633,0.0,0.006396588486140725,0.0,0.006396588486140725
448,papermariotheorigamiking,0.1535181236673774,0.0042643923240938165,0.07036247334754797,0.006396588486140725,0.01279317697228145,0.010660980810234541,0.03837953091684435,0.014925373134328358,0.01279317697228145,0.006396588486140725,0.0021321961620469083,0.0,0.0,0.13646055437100213,0.03411513859275053,0.0,0.053304904051172705,0.008528784648187633,0.0021321961620469083,0.0042643923240938165,0.023454157782515993,0.0042643923240938165,0.021321961620469083,0.023454157782515993,0.031982942430703626,0.0021321961620469083,0.046908315565031986,0.0021321961620469083,0.006396588486140725,0.07249466950959488,0.0021321961620469083,0.0021321961620469083,0.0042643923240938165,0.008528784648187633,0.08102345415778252,0.0,0.008528784648187633,0.0021321961620469083,0.06396588486140725,0.008528784648187633,0.0021321961620469083,0.010660980810234541
449,talesofphantasia,0.053418803418803416,0.014957264957264958,0.038461538461538464,0.004273504273504274,0.023504273504273504,0.019230769230769232,0.042735042735042736,0.053418803418803416,0.03205128205128205,0.07264957264957266,0.0,0.002136752136752137,0.029914529914529916,0.042735042735042736,0.023504273504273504,0.010683760683760684,0.05555555555555555,0.01282051282051282,0.004273504273504274,0.008547008547008548,0.04487179487179487,0.0,0.03632478632478633,0.11752136752136752,0.01282051282051282,0.002136752136752137,0.004273504273504274,0.002136752136752137,0.002136752136752137,0.06623931623931624,0.002136752136752137,0.03205128205128205,0.010683760683760684,0.004273504273504274,0.053418803418803416,0.002136752136752137,0.010683760683760684,0.0,0.010683760683760684,0.004273504273504274,0.0,0.03632478632478633
450,samuraiwarriors,0.08974358974358974,0.017094017094017096,0.00641025641025641,0.004273504273504274,0.0641025641025641,0.023504273504273504,0.053418803418803416,0.05555555555555555,0.03205128205128205,0.05128205128205128,0.004273504273504274,0.002136752136752137,0.004273504273504274,0.06623931623931624,0.042735042735042736,0.08974358974358974,0.01282051282051282,0.002136752136752137,0.002136752136752137,0.019230769230769232,0.002136752136752137,0.0,0.0405982905982906,0.00641025641025641,0.00641025641025641,0.010683760683760684,0.021367521367521368,0.00641025641025641,0.023504273504273504,0.038461538461538464,0.0,0.01282051282051282,0.0,0.08974358974358974,0.04487179487179487,0.004273504273504274,0.00641025641025641,0.004273504273504274,0.004273504273504274,0.00641025641025641,0.0,0.027777777777777776
451,theouterworlds,0.1752136752136752,0.002136752136752137,0.01282051282051282,0.03205128205128205,0.010683760683760684,0.004273504273504274,0.014957264957264958,0.01282051282051282,0.038461538461538464,0.008547008547008548,0.07692307692307693,0.01282051282051282,0.004273504273504274,0.07478632478632478,0.03418803418803419,0.002136752136752137,0.03632478632478633,0.038461538461538464,0.00641025641025641,0.008547008547008548,0.027777777777777776,0.00641025641025641,0.010683760683760684,0.00641025641025641,0.004273504273504274,0.0,0.002136752136752137,0.0,0.027777777777777776,0.008547008547008548,0.042735042735042736,0.01282051282051282,0.0,0.0,0.16025641025641027,0.010683760683760684,0.002136752136752137,0.04700854700854701,0.00641025641025641,0.004273504273504274,0.004273504273504274,0.008547008547008548
452,deadspace2,0.10515021459227468,0.0,0.008583690987124463,0.034334763948497854,0.03648068669527897,0.002145922746781116,0.06652360515021459,0.015021459227467811,0.02145922746781116,0.002145922746781116,0.002145922746781116,0.0,0.006437768240343348,0.1072961373390558,0.045064377682403435,0.002145922746781116,0.0407725321888412,0.027896995708154508,0.07510729613733906,0.008583690987124463,0.012875536480686695,0.002145922746781116,0.032188841201716736,0.0,0.02575107296137339,0.012875536480686695,0.002145922746781116,0.002145922746781116,0.0407725321888412,0.015021459227467811,0.04721030042918455,0.006437768240343348,0.0,0.0,0.11373390557939914,0.017167381974248927,0.0,0.055793991416309016,0.002145922746781116,0.0,0.0,0.004291845493562232
453,neptunia,0.16523605150214593,0.002145922746781116,0.002145922746781116,0.008583690987124463,0.019313304721030045,0.019313304721030045,0.023605150214592276,0.008583690987124463,0.019313304721030045,0.11158798283261803,0.0,0.004291845493562232,0.0,0.1351931330472103,0.019313304721030045,0.02575107296137339,0.02575107296137339,0.008583690987124463,0.006437768240343348,0.012875536480686695,0.012875536480686695,0.002145922746781116,0.032188841201716736,0.03862660944206009,0.002145922746781116,0.004291845493562232,0.006437768240343348,0.0,0.002145922746781116,0.03648068669527897,0.006437768240343348,0.017167381974248927,0.004291845493562232,0.034334763948497854,0.0944206008583691,0.0,0.004291845493562232,0.0,0.017167381974248927,0.006437768240343348,0.002145922746781116,0.05793991416309013
454,x,0.07725321888412018,0.002145922746781116,0.01072961373390558,0.006437768240343348,0.032188841201716736,0.002145922746781116,0.012875536480686695,0.012875536480686695,0.03862660944206009,0.006437768240343348,0.01072961373390558,0.030042918454935622,0.012875536480686695,0.012875536480686695,0.08369098712446352,0.0,0.045064377682403435,0.07939914163090128,0.006437768240343348,0.012875536480686695,0.02575107296137339,0.002145922746781116,0.034334763948497854,0.004291845493562232,0.008583690987124463,0.004291845493562232,0.004291845493562232,0.002145922746781116,0.023605150214592276,0.012875536480686695,0.27682403433476394,0.034334763948497854,0.0,0.0,0.0,0.02575107296137339,0.0,0.032188841201716736,0.002145922746781116,0.006437768240343348,0.0,0.004291845493562232
455,starfox64,0.1032258064516129,0.002150537634408602,0.03655913978494624,0.0,0.017204301075268817,0.01935483870967742,0.04086021505376344,0.0,0.02795698924731183,0.015053763440860216,0.0,0.002150537634408602,0.004301075268817204,0.11397849462365592,0.06451612903225806,0.0,0.025806451612903226,0.047311827956989246,0.015053763440860216,0.01935483870967742,0.0,0.0064516129032258064,0.04086021505376344,0.004301075268817204,0.053763440860215055,0.0,0.05161290322580645,0.0064516129032258064,0.021505376344086023,0.08602150537634409,0.05591397849462366,0.012903225806451613,0.0,0.0064516129032258064,0.05591397849462366,0.010752688172043012,0.0,0.0064516129032258064,0.015053763440860216,0.002150537634408602,0.0064516129032258064,0.002150537634408602
456,grimfandango,0.3161290322580645,0.004301075268817204,0.012903225806451613,0.025806451612903226,0.004301075268817204,0.0,0.060215053763440864,0.015053763440860216,0.01935483870967742,0.025806451612903226,0.017204301075268817,0.002150537634408602,0.008602150537634409,0.09032258064516129,0.012903225806451613,0.002150537634408602,0.02795698924731183,0.0,0.015053763440860216,0.002150537634408602,0.0064516129032258064,0.015053763440860216,0.017204301075268817,0.004301075268817204,0.002150537634408602,0.015053763440860216,0.0064516129032258064,0.0,0.0064516129032258064,0.017204301075268817,0.0,0.002150537634408602,0.010752688172043012,0.004301075268817204,0.17419354838709677,0.0,0.002150537634408602,0.010752688172043012,0.015053763440860216,0.0,0.010752688172043012,0.017204301075268817
457,streetfighteriv,0.15732758620689655,0.0,0.0021551724137931034,0.010775862068965518,0.04525862068965517,0.008620689655172414,0.05387931034482758,0.017241379310344827,0.01293103448275862,0.08405172413793104,0.0,0.0021551724137931034,0.004310344827586207,0.04741379310344827,0.01939655172413793,0.04310344827586207,0.00646551724137931,0.021551724137931036,0.004310344827586207,0.036637931034482756,0.004310344827586207,0.008620689655172414,0.09267241379310345,0.0021551724137931034,0.015086206896551725,0.010775862068965518,0.01939655172413793,0.0021551724137931034,0.008620689655172414,0.04525862068965517,0.0,0.004310344827586207,0.0,0.15732758620689655,0.015086206896551725,0.0021551724137931034,0.004310344827586207,0.004310344827586207,0.004310344827586207,0.01293103448275862,0.0,0.008620689655172414
458,tombraider2013,0.12958963282937366,0.004319654427645789,0.019438444924406047,0.03455723542116631,0.02159827213822894,0.0021598272138228943,0.09503239740820735,0.023758099352051837,0.04319654427645788,0.008639308855291577,0.0021598272138228943,0.004319654427645789,0.004319654427645789,0.1101511879049676,0.028077753779697623,0.01079913606911447,0.02591792656587473,0.0064794816414686825,0.02591792656587473,0.0,0.02159827213822894,0.0,0.02159827213822894,0.0021598272138228943,0.017278617710583154,0.019438444924406047,0.0064794816414686825,0.0021598272138228943,0.05399568034557235,0.004319654427645789,0.0021598272138228943,0.0021598272138228943,0.004319654427645789,0.008639308855291577,0.15982721382289417,0.01079913606911447,0.0,0.04103671706263499,0.0021598272138228943,0.0,0.008639308855291577,0.01079913606911447
459,devilmaycry3dantesawakening,0.07775377969762419,0.004319654427645789,0.012958963282937365,0.004319654427645789,0.056155507559395246,0.028077753779697623,0.0734341252699784,0.032397408207343416,0.004319654427645789,0.03023758099352052,0.0021598272138228943,0.0021598272138228943,0.0021598272138228943,0.09719222462203024,0.023758099352051837,0.1101511879049676,0.02591792656587473,0.012958963282937365,0.0021598272138228943,0.019438444924406047,0.004319654427645789,0.0021598272138228943,0.04319654427645788,0.0064794816414686825,0.028077753779697623,0.012958963282937365,0.01079913606911447,0.01079913606911447,0.028077753779697623,0.06263498920086392,0.0021598272138228943,0.012958963282937365,0.017278617710583154,0.04103671706263499,0.058315334773218146,0.0021598272138228943,0.0021598272138228943,0.0,0.0064794816414686825,0.0,0.004319654427645789,0.02159827213822894
460,wolfensteintheneworder,0.1735357917570499,0.0,0.006507592190889371,0.0368763557483731,0.010845986984815618,0.004338394793926247,0.05639913232104121,0.0021691973969631237,0.0368763557483731,0.008676789587852495,0.008676789587852495,0.004338394793926247,0.008676789587852495,0.1019522776572668,0.026030368763557483,0.0,0.03036876355748373,0.039045553145336226,0.01735357917570499,0.004338394793926247,0.0021691973969631237,0.004338394793926247,0.01735357917570499,0.0,0.021691973969631236,0.010845986984815618,0.0021691973969631237,0.0,0.052060737527114966,0.013015184381778741,0.028199566160520606,0.004338394793926247,0.0,0.0021691973969631237,0.1735357917570499,0.01735357917570499,0.0,0.05639913232104121,0.0,0.0021691973969631237,0.008676789587852495,0.006507592190889371
461,magiarecordpuellamagimadokamagicasidestory,0.1561822125813449,0.006507592190889371,0.006507592190889371,0.008676789587852495,0.013015184381778741,0.026030368763557483,0.06073752711496746,0.010845986984815618,0.026030368763557483,0.0650759219088937,0.0021691973969631237,0.010845986984815618,0.015184381778741865,0.15184381778741865,0.010845986984815618,0.010845986984815618,0.021691973969631236,0.0,0.0021691973969631237,0.01735357917570499,0.02386117136659436,0.004338394793926247,0.026030368763557483,0.021691973969631236,0.004338394793926247,0.0021691973969631237,0.006507592190889371,0.008676789587852495,0.004338394793926247,0.0368763557483731,0.004338394793926247,0.04338394793926247,0.004338394793926247,0.02386117136659436,0.10412147505422993,0.0021691973969631237,0.0,0.004338394793926247,0.008676789587852495,0.004338394793926247,0.004338394793926247,0.03470715835140998
462,ahatintime,0.13043478260869565,0.0,0.04782608695652174,0.021739130434782608,0.008695652173913044,0.015217391304347827,0.02391304347826087,0.008695652173913044,0.017391304347826087,0.01956521739130435,0.0,0.0,0.004347826086956522,0.1391304347826087,0.0391304347826087,0.010869565217391304,0.03260869565217391,0.008695652173913044,0.010869565217391304,0.03260869565217391,0.006521739130434782,0.004347826086956522,0.03695652173913044,0.004347826086956522,0.06304347826086956,0.004347826086956522,0.0782608695652174,0.0,0.004347826086956522,0.058695652173913045,0.010869565217391304,0.0,0.002173913043478261,0.013043478260869565,0.0891304347826087,0.002173913043478261,0.0,0.006521739130434782,0.030434782608695653,0.0,0.004347826086956522,0.008695652173913044
463,bioshockinfinite,0.2826086956521739,0.002173913043478261,0.008695652173913044,0.043478260869565216,0.010869565217391304,0.002173913043478261,0.05,0.02608695652173913,0.08043478260869565,0.02826086956521739,0.030434782608695653,0.008695652173913044,0.021739130434782608,0.013043478260869565,0.043478260869565216,0.013043478260869565,0.03260869565217391,0.021739130434782608,0.0391304347826087,0.017391304347826087,0.015217391304347827,0.0,0.030434782608695653,0.013043478260869565,0.008695652173913044,0.015217391304347827,0.006521739130434782,0.004347826086956522,0.034782608695652174,0.010869565217391304,0.002173913043478261,0.006521739130434782,0.002173913043478261,0.002173913043478261,0.0,0.0,0.002173913043478261,0.06086956521739131,0.006521739130434782,0.0,0.002173913043478261,0.0
464,eveonline,0.10457516339869281,0.0,0.010893246187363835,0.006535947712418301,0.013071895424836602,0.015250544662309368,0.015250544662309368,0.017429193899782137,0.0196078431372549,0.006535947712418301,0.013071895424836602,0.05010893246187364,0.02178649237472767,0.10239651416122005,0.04357298474945534,0.0,0.0196078431372549,0.05010893246187364,0.008714596949891068,0.013071895424836602,0.026143790849673203,0.006535947712418301,0.017429193899782137,0.013071895424836602,0.006535947712418301,0.004357298474945534,0.006535947712418301,0.0,0.030501089324618737,0.006535947712418301,0.17647058823529413,0.030501089324618737,0.004357298474945534,0.0,0.09803921568627451,0.010893246187363835,0.0,0.015250544662309368,0.004357298474945534,0.006535947712418301,0.0,0.004357298474945534
465,alanwakesamericannightmare,0.0,0.002183406113537118,0.026200873362445413,0.04148471615720524,0.017467248908296942,0.008733624454148471,0.07423580786026202,0.017467248908296942,0.013100436681222707,0.017467248908296942,0.008733624454148471,0.006550218340611353,0.019650655021834062,0.1615720524017467,0.04148471615720524,0.0,0.024017467248908297,0.004366812227074236,0.034934497816593885,0.0,0.002183406113537118,0.010917030567685589,0.015283842794759825,0.0,0.010917030567685589,0.004366812227074236,0.002183406113537118,0.006550218340611353,0.03056768558951965,0.004366812227074236,0.0,0.0,0.010917030567685589,0.002183406113537118,0.185589519650655,0.004366812227074236,0.0,0.021834061135371178,0.002183406113537118,0.002183406113537118,0.14847161572052403,0.015283842794759825
466,fableii,0.16375545851528384,0.008733624454148471,0.019650655021834062,0.024017467248908297,0.017467248908296942,0.010917030567685589,0.021834061135371178,0.06986899563318777,0.06768558951965066,0.008733624454148471,0.03711790393013101,0.010917030567685589,0.034934497816593885,0.07205240174672489,0.05240174672489083,0.008733624454148471,0.043668122270742356,0.015283842794759825,0.013100436681222707,0.002183406113537118,0.06550218340611354,0.006550218340611353,0.021834061135371178,0.021834061135371178,0.0,0.004366812227074236,0.004366812227074236,0.002183406113537118,0.017467248908296942,0.013100436681222707,0.004366812227074236,0.006550218340611353,0.006550218340611353,0.006550218340611353,0.08951965065502183,0.0,0.0,0.006550218340611353,0.008733624454148471,0.0,0.008733624454148471,0.002183406113537118
467,assassinscreedi,0.1572052401746725,0.010917030567685589,0.010917030567685589,0.08296943231441048,0.026200873362445413,0.004366812227074236,0.05895196506550218,0.024017467248908297,0.03275109170305677,0.010917030567685589,0.010917030567685589,0.002183406113537118,0.013100436681222707,0.07205240174672489,0.06331877729257641,0.017467248908296942,0.04585152838427948,0.024017467248908297,0.006550218340611353,0.006550218340611353,0.013100436681222707,0.004366812227074236,0.03275109170305677,0.002183406113537118,0.017467248908296942,0.015283842794759825,0.002183406113537118,0.0,0.026200873362445413,0.006550218340611353,0.004366812227074236,0.002183406113537118,0.002183406113537118,0.006550218340611353,0.14847161572052403,0.004366812227074236,0.0,0.010917030567685589,0.0,0.006550218340611353,0.006550218340611353,0.006550218340611353
468,sonicthehedgehog2,0.0525164113785558,0.00437636761487965,0.06345733041575492,0.006564551422319475,0.010940919037199124,0.00437636761487965,0.0262582056892779,0.0,0.00437636761487965,0.00437636761487965,0.0,0.002188183807439825,0.002188183807439825,0.08533916849015317,0.061269146608315096,0.0,0.05689277899343545,0.030634573304157548,0.01312910284463895,0.0350109409190372,0.006564551422319475,0.002188183807439825,0.087527352297593,0.002188183807439825,0.08971553610503283,0.002188183807439825,0.1838074398249453,0.002188183807439825,0.00437636761487965,0.09846827133479212,0.0087527352297593,0.010940919037199124,0.0,0.006564551422319475,0.006564551422319475,0.0,0.002188183807439825,0.002188183807439825,0.00437636761487965,0.006564551422319475,0.002188183807439825,0.006564551422319475
469,finalfantasytacticsadvance,0.08971553610503283,0.019693654266958426,0.028446389496717725,0.006564551422319475,0.0175054704595186,0.030634573304157548,0.024070021881838075,0.05908096280087528,0.028446389496717725,0.05908096280087528,0.00437636761487965,0.002188183807439825,0.0087527352297593,0.05908096280087528,0.045951859956236324,0.01312910284463895,0.045951859956236324,0.010940919037199124,0.0,0.00437636761487965,0.04814004376367615,0.0,0.02188183807439825,0.09846827133479212,0.002188183807439825,0.002188183807439825,0.00437636761487965,0.019693654266958426,0.0087527352297593,0.05470459518599562,0.002188183807439825,0.05689277899343545,0.02188183807439825,0.006564551422319475,0.0350109409190372,0.002188183807439825,0.006564551422319475,0.002188183807439825,0.015317286652078774,0.010940919037199124,0.002188183807439825,0.019693654266958426
470,pokemonmysterydungeon,0.11597374179431072,0.00437636761487965,0.03282275711159737,0.0087527352297593,0.0087527352297593,0.0262582056892779,0.03938730853391685,0.02188183807439825,0.01312910284463895,0.03282275711159737,0.002188183807439825,0.019693654266958426,0.006564551422319475,0.10065645514223195,0.030634573304157548,0.002188183807439825,0.04814004376367615,0.00437636761487965,0.0087527352297593,0.006564551422319475,0.0437636761487965,0.0,0.061269146608315096,0.04157549234135667,0.010940919037199124,0.002188183807439825,0.028446389496717725,0.006564551422319475,0.010940919037199124,0.0525164113785558,0.002188183807439825,0.04157549234135667,0.006564551422319475,0.002188183807439825,0.037199124726477024,0.00437636761487965,0.0087527352297593,0.0,0.06345733041575492,0.010940919037199124,0.00437636761487965,0.0262582056892779
471,fablei,0.1337719298245614,0.019736842105263157,0.02412280701754386,0.03070175438596491,0.02412280701754386,0.0043859649122807015,0.03508771929824561,0.10087719298245613,0.043859649122807015,0.006578947368421052,0.06359649122807018,0.006578947368421052,0.019736842105263157,0.05701754385964912,0.05482456140350877,0.006578947368421052,0.05701754385964912,0.0021929824561403508,0.017543859649122806,0.0021929824561403508,0.06140350877192982,0.0021929824561403508,0.021929824561403508,0.02631578947368421,0.010964912280701754,0.0,0.0043859649122807015,0.008771929824561403,0.017543859649122806,0.0043859649122807015,0.0021929824561403508,0.03070175438596491,0.013157894736842105,0.008771929824561403,0.05043859649122807,0.006578947368421052,0.0021929824561403508,0.0043859649122807015,0.008771929824561403,0.0043859649122807015,0.0,0.0
472,ys,0.06359649122807018,0.0043859649122807015,0.041666666666666664,0.0021929824561403508,0.015350877192982455,0.05043859649122807,0.039473684210526314,0.03289473684210526,0.015350877192982455,0.017543859649122806,0.0021929824561403508,0.006578947368421052,0.043859649122807015,0.10526315789473684,0.02412280701754386,0.010964912280701754,0.04824561403508772,0.017543859649122806,0.0043859649122807015,0.010964912280701754,0.02631578947368421,0.0,0.03728070175438596,0.03070175438596491,0.039473684210526314,0.0021929824561403508,0.021929824561403508,0.0,0.015350877192982455,0.08333333333333333,0.006578947368421052,0.021929824561403508,0.021929824561403508,0.013157894736842105,0.06140350877192982,0.0043859649122807015,0.0021929824561403508,0.0,0.008771929824561403,0.0043859649122807015,0.0021929824561403508,0.039473684210526314
473,yakuzalikeadragon,0.15604395604395604,0.013186813186813187,0.0,0.013186813186813187,0.015384615384615385,0.015384615384615385,0.05934065934065934,0.0,0.02197802197802198,0.03956043956043956,0.002197802197802198,0.002197802197802198,0.006593406593406593,0.13406593406593406,0.02197802197802198,0.008791208791208791,0.03736263736263736,0.008791208791208791,0.002197802197802198,0.008791208791208791,0.013186813186813187,0.02857142857142857,0.024175824175824177,0.041758241758241756,0.002197802197802198,0.006593406593406593,0.002197802197802198,0.01098901098901099,0.002197802197802198,0.035164835164835165,0.0,0.03956043956043956,0.004395604395604396,0.024175824175824177,0.13846153846153847,0.002197802197802198,0.0,0.0,0.008791208791208791,0.008791208791208791,0.008791208791208791,0.03076923076923077
474,residentevil7biohazard,0.14065934065934066,0.004395604395604396,0.01978021978021978,0.017582417582417582,0.03296703296703297,0.004395604395604396,0.06373626373626373,0.002197802197802198,0.008791208791208791,0.004395604395604396,0.013186813186813187,0.002197802197802198,0.013186813186813187,0.18461538461538463,0.035164835164835165,0.015384615384615385,0.03296703296703297,0.004395604395604396,0.05714285714285714,0.004395604395604396,0.002197802197802198,0.004395604395604396,0.02857142857142857,0.0,0.01978021978021978,0.013186813186813187,0.004395604395604396,0.0,0.03956043956043956,0.017582417582417582,0.0,0.006593406593406593,0.002197802197802198,0.004395604395604396,0.13186813186813187,0.006593406593406593,0.0,0.03736263736263736,0.002197802197802198,0.004395604395604396,0.006593406593406593,0.006593406593406593
475,granbluefantasy,0.18681318681318682,0.017582417582417582,0.02197802197802198,0.002197802197802198,0.01098901098901099,0.015384615384615385,0.04395604395604396,0.05274725274725275,0.035164835164835165,0.1010989010989011,0.002197802197802198,0.01978021978021978,0.01978021978021978,0.006593406593406593,0.01978021978021978,0.02857142857142857,0.015384615384615385,0.015384615384615385,0.0,0.03076923076923077,0.02197802197802198,0.004395604395604396,0.03076923076923077,0.05714285714285714,0.006593406593406593,0.004395604395604396,0.006593406593406593,0.013186813186813187,0.004395604395604396,0.041758241758241756,0.002197802197802198,0.07472527472527472,0.015384615384615385,0.03736263736263736,0.0,0.002197802197802198,0.004395604395604396,0.002197802197802198,0.015384615384615385,0.006593406593406593,0.002197802197802198,0.0
476,sandsofdestruction,0.12527472527472527,0.017582417582417582,0.015384615384615385,0.004395604395604396,0.008791208791208791,0.01978021978021978,0.07032967032967033,0.02857142857142857,0.06153846153846154,0.08351648351648351,0.004395604395604396,0.0,0.015384615384615385,0.10329670329670329,0.004395604395604396,0.006593406593406593,0.02857142857142857,0.006593406593406593,0.0,0.002197802197802198,0.026373626373626374,0.002197802197802198,0.02197802197802198,0.054945054945054944,0.004395604395604396,0.004395604395604396,0.008791208791208791,0.006593406593406593,0.006593406593406593,0.03296703296703297,0.004395604395604396,0.01098901098901099,0.01098901098901099,0.01098901098901099,0.10989010989010989,0.004395604395604396,0.002197802197802198,0.004395604395604396,0.008791208791208791,0.006593406593406593,0.004395604395604396,0.046153846153846156
477,destiny2,0.12307692307692308,0.0,0.017582417582417582,0.008791208791208791,0.01978021978021978,0.024175824175824177,0.035164835164835165,0.017582417582417582,0.026373626373626374,0.006593406593406593,0.004395604395604396,0.02857142857142857,0.013186813186813187,0.13626373626373625,0.054945054945054944,0.01098901098901099,0.03076923076923077,0.03296703296703297,0.015384615384615385,0.02197802197802198,0.002197802197802198,0.006593406593406593,0.02197802197802198,0.002197802197802198,0.017582417582417582,0.008791208791208791,0.0,0.0,0.024175824175824177,0.03076923076923077,0.046153846153846156,0.026373626373626374,0.006593406593406593,0.004395604395604396,0.11428571428571428,0.006593406593406593,0.0,0.026373626373626374,0.004395604395604396,0.004395604395604396,0.0,0.017582417582417582
